textid,words,sylls,ltrvec,perf,isrhymed
3197,while sway guile streightway day face ray disgrace place,ile ay uile ay ay ace ay ace ace,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
3198,wight plaine sight slaine disdaine told paine withhold mould,ight aine ight aine aine old aine old ould,A B A B B C B C C,1 0 1 0 0 1 0 1 0,1
3199,dame time same prime crime hew thyme vew rew,ame ime ame ime ime ew yme ew ew,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3200,monstruous see hideous bee companie away opportunitie decay stray,ous ee ous ee ie ay ie ay ay,A B A B B C B C C,1 1 1 1 0 1 0 1 1,1
3201,cheare night besmeare might quight waste pight faste waste,eare ight eare ight uight aste ight aste aste,A B A B C D B D D,0 1 0 1 0 1 1 1 1,1
3202,knight dwell plight well spell find well kynd vnbynd,ight ell ight ell ell ind ell ynd ynd,A B A B B C B D D,1 1 1 1 1 1 1 0 0,1
3203,hight lament knight dreriment spent ground innocent wound found,ight ent ight ent ent ound ent ound ound,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3204,feare knew reare blew hew cheare trew feare beare,eare ew eare ew ew eare ew eare eare,A B A B B A B A A,0 1 0 1 1 0 1 0 0,1
3205,loue mylde fals vylde,ue ylde als ylde,A B C B,1 0 0 0,2
3206,hollownesse mind wretchednesse vnkind blind fealtie kind agonie die,esse ind esse ind ind ie ind ie ie,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3207,deepe sing steepe handeling king faire meriting despaire share,eepe ing eepe ing ing aire ing aire are,A B A B B C B C D,0 1 0 1 1 0 1 0 1,1
3208,while mayd exile strayd betrayd wrought affrayd sought brought,ile ayd ile ayd ayd ought ayd ought ought,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3209,way alight lay sight vndight face bright place grace,ay ight ay ight ight ace ight ace ace,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3210,wood suddainly blood spy greedily corse ny remorse forse,ood y ood y y orse y orse orse,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3211,feet tong weet strong wrong submission long compassion affection,eet ong eet ong ong ion ong ion ion,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3212,field abate yield late estate lord hate adord abhord,ield ate ield ate ate ord ate ord ord,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3213,plaint wood constraint stood mood paine brood againe attaine,aint ood aint ood ood aine ood aine aine,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3214,desolate gard mate hard ward diligent prepard commaundement intent,ate ard ate ard ard ent ard ent ent,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3215,wyde pas espyde gras was hore has before bore,yde as yde as as ore as ore ore,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3216,call hand all vnderstand stand threw land vew hew,all and all and and ew and ew ew,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3217,behynd lay blynd say dismay feare affray there requere,ynd ay ynd ay ay eare ay ere uere,A B A B B C B D E,0 1 0 1 1 0 1 1 0,1
3218,page rent rage astonishment pent pray penitent day say,age ent age ent ent ay ent ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3219,more sit wore bit forget away fit pray may,ore it ore it et ay it ay ay,A B A B C D B D D,1 1 1 1 1 1 1 1 1,1
3220,night sleepe plight keepe weepe knight steepe night light,ight eepe ight eepe eepe ight eepe ight ight,A B A B B A B A A,1 0 1 0 0 1 0 1 1,1
3221,hie chaire lie fare sware call bare seuerall criminall,ie aire ie are are all are all all,A B A C C D C D D,1 0 1 1 1 1 1 1 1,1
3222,thiefe ornaments reliefe intents vestiments slept habiliments kept crept,iefe ents iefe ents ents ept ents ept ept,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3223,find bestow blind slow know offerings grow rings things,ind ow ind ow ow ings ow ings ings,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3224,bet rize let aduize wize beast surprize brest supprest,et ize et uize ize east ize est est,A B A C B D B D D,1 1 1 0 1 1 1 0 0,1
3225,call hand small land strand night vnderstand alight might,all and all and and ight and ight ight,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3226,has eke pas seeke greeke deitie meeke flie nie,as eke as eeke eeke ie eeke ie ie,A B A C C D C D D,1 0 1 0 0 1 0 1 1,1
3227,twaine deare slaine heare teare fill deare will ill,aine eare aine eare eare ill eare ill ill,A B A B B C B C C,0 0 0 0 0 1 0 1 1,1
3228,bray cry way dishonesty chastity pray misery way stray,ay y ay y y ay y ay ay,A B A B B A B A A,1 1 1 1 1 1 1 1 1,1
3229,preuaile lost waile embost bost sought tost besought ought,aile ost aile ost ost ought ost ought ought,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3230,renew heare knew teare feare chaunce inquere aduaunce launce,ew eare ew eare eare aunce uere aunce aunce,A B A B B C D C C,1 0 1 0 0 1 0 1 1,1
3231,slow besyde show wyde spyde name ryde same came,ow yde ow yde yde ame yde ame ame,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3232,lord sight abhord might light mis night is blis,ord ight ord ight ight is ight is is,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3233,dame will shame still goodwill earth skill derth berth,ame ill ame ill ill earth ill erth erth,A B A B B C B D D,1 1 1 1 1 1 1 0 0,1
3234,long place strong disgrace deface please embrace seas appease,ong ace ong ace ace ease ace eas ease,A B A B B B B C B,1 1 1 1 1 0 1 0 0,1
3235,recompence howre dispence sowre stowre more powre before sore,ence owre ence owre owre ore owre ore ore,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3236,marinere wide teare hide bide hound espide sound around,ere ide eare ide ide ound ide ound ound,A B C B B D B D D,1 1 0 1 1 1 1 1 1,1
3237,found lesse ground wildernesse blesse spent distresse ment went,ound esse ound esse esse ent esse ent ent,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3238,see heat free sweat eat side threat hyde dyde,ee eat ee eat eat ide eat yde yde,A B A B B C B D D,1 1 1 1 1 1 1 0 0,1
3239,payre beare prepare speare feare steele cheare feele heele,ayre eare are eare eare eele eare eele eele,A B C B B D B D D,0 0 1 0 0 0 0 0 0,1
3240,fierce speare pierce feare beare push beare rush gush,ierce eare ierce eare eare ush eare ush ush,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3241,steed life meed knife strife lake life aslake take,eed ife eed ife ife ake ife ake ake,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3242,vnlace hand place stand withstand aliue land thriue depriue,ace and ace and and ue and ue ue,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3243,rage would age old hold sight vntold might fight,age ould age old old ight old ight ight,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3244,syre this yre is amis lay his away stay,yre is yre is is ay is ay ay,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3245,while see guile bee perplexitie bold flie hold behold,ile ee uile ee ie old ie old old,A B A B B C B C C,1 1 0 1 0 1 0 1 1,1
3246,awe dame sawe came same clawes inflame pawes drawes,awe ame awe ame ame awes ame awes awes,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
3247,forse withstand corse hand vnderstand chest brand opprest brest,orse and orse and and est and est est,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3248,maid will dismaid spill fill spight nill light might,aid ill aid ill ill ight ill ight ight,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3249,paine eares twaine teares heares so feares woe foe,aine ares aine ares ares o ares oe oe,A B A B B C B C C,0 1 0 1 1 1 1 0 0,1
3250,duessa knight sansioy fight,a ight oy ight,A B C B,0 1 1 1,2
3251,professe fame ficklenesse dame blame remoue shame loue proue,esse ame esse ame ame ue ame ue ue,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3252,lorne loialtie borne bee see garnished bee led traueiled,orne ie orne ee ee ished ee ed eiled,A B A B B C B D E,0 1 0 0 0 0 0 1 0,1
3253,thitherward place hard disgrace case lay pace way day,ard ace ard ace ase ay ace ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3254,bricke laid thick displaid dismaid towres laid bowres howres,icke aid ick aid aid owres aid owres owres,A B C B B D B D D,0 1 1 1 1 0 1 0 0,1
3255,behould wit mould sit flit hie it spie cunningly,ould it ould it it ie it ie y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3256,right wide hight denide side dight abide sight bright,ight ide ight ide ide ight ide ight ight,A B A B B A B A A,1 1 1 1 1 1 1 1 1,1
3257,round vew confound knew shew pride crew side beautifide,ound ew ound ew ew ide ew ide ide,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3258,spred day embellished array ray stone assay throne shone,ed ay ished ay ay one ay one one,A B C B B D B D D,1 1 0 1 1 1 1 1 1,1
3259,childe wayne wilde rayne vaine eyen plaine skyen shyne,ilde ayne ilde ayne aine yen aine yen yne,A B A B C D C D E,0 0 0 0 0 0 0 0 0,1
3260,state disdayne hate layne trayne bright fayne delight wight,ate ayne ate ayne ayne ight ayne ight ight,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3261,was hell pas swell dwell syre excell aspyre desyre,as ell as ell ell yre ell yre yre,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3262,call be all soueraintie tyrannie hold pollicie old vphold,all e all ie ie old ie old old,A B A B B C B C C,1 1 1 0 0 1 0 1 1,1
3263,came faire name prepaire staire knee declare see maiestee,ame aire ame aire aire ee are ee ee,A B A B B C D C C,1 0 1 0 0 1 1 1 1,1
3264,low wise show arise deuise sight guise dight spight,ow ise ow ise uise ight uise ight ight,A B A B B C B C C,1 1 1 1 0 1 0 1 1,1
3265,entertaine crew paine shew knew crowd vew prowd allowd,aine ew aine ew ew owd ew owd owd,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
3266,place call pace pall call blaze hall gaze amaze,ace all ace all all aze all aze aze,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3267,clyme gay prime array say ride way pride wide,yme ay ime ay ay ide ay ide ide,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3268,beasts ryde beheasts applyde guyde sin ryde thin begin,asts yde asts yde uyde in yde in in,A B A B C D B D D,0 0 0 0 0 1 0 1 1,1
3269,bare red care ded hed day led way astray,are ed are ed ed ay ed ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3270,esloyne exercise essoyne otherwise riotise malady guise continually company,oyne ise oyne ise ise y uise y y,A B A B B C B C C,0 1 0 1 1 1 0 1 1,1
3271,gluttony swyne luxury eyne fyne feast pyne beast deteast,y yne y eyne yne east yne east east,A B A C B D B D D,1 0 1 0 0 1 0 1 1,1
3272,clad heat had sweat eat can seat can man,ad eat ad eat eat an eat an an,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3273,thing go king so fo blew flow grew crew,ing o ing o o ew ow ew ew,A B A B B B B B B,1 1 1 1 1 1 1 1 1,1
3274,lechery haire gelosy beare appeare eye deare by fantasy,y aire y eare eare ye eare y y,A B A C C A C A A,1 0 1 0 0 1 0 1 1,1
3275,faire filthinesse bare fanglenesse ficklenesse lookes ruefulnesse bookes hookes,aire esse are esse esse okes esse okes okes,A B C B B D B D D,0 0 1 0 0 0 0 0 0,1
3276,saw loue law proue moue paine reproue braine traine,aw ue aw ue ue aine ue aine aine,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3277,ride gold side hold told made sold trade waide,ide old ide old old ade old ade aide,A B A B B C B C D,1 1 1 1 1 1 1 1 0,1
3278,yplast ware tast spare compare none care owne vnknowne,ast are ast are are one are owne owne,A B A B B C B D D,1 1 1 1 1 1 1 0 0,1
3279,suffise store couetise pore more hand sore stand band,ise ore ise ore ore and ore and and,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3280,rode chaw tode chaw maw sad saw had glad,ode aw ode aw aw ad aw ad ad,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3281,say eyes lay vptyes implyes see couetyse felicitie companie,ay eyes ay yes implyes ee yse ie ie,A B A C D A E F F,1 0 1 0 0 0 0 1 1,1
3282,deeds vse feeds accuse abuse witt spues writt sitt,eds e eds use use itt ues itt itt,A B A C C D C D D,0 1 0 1 1 0 1 0 0,1
3283,vvrath led hath hed red beheld ded held sweld,ath ed ath ed ed eld ed eld eld,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3284,blood yrent wood gouernement auengement ouerpast repent forecast hast,ood ent ood ent ent ast ent ast ast,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3285,vvrath strife scath knife life ire rife fire tire,ath ife ath ife ife ire ife ire ire,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3286,beame hand teme stand band way land lay astray,eame and eme and and ay and ay ay,A B C B B D B D D,0 1 1 1 1 1 1 1 1,1
3287,sort aire sport faire chaire traine repaire vaine swaine,ort aire ort aire aire aine aire aine aine,A B A B B C B C C,1 0 1 0 0 0 0 0 0,1
3288,space yfed place ycled red find hardyhed vnkind mind,ace ed ace ed ed ind ed ind ind,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3289,foy page destroy rage gage away wage fray pray,oy age oy age age ay age ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3290,greedily darrayne hy traine paine might refraine right fight,y ayne y aine aine ight aine ight ight,A B A C C D C D D,1 0 1 0 0 1 0 1 1,1
3291,bold wight hold knight despight slayn fight refrayn disdayn,old ight old ight ight ayn ight ayn ayn,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3292,guile loe vile foe woe requight showe knight right,uile oe ile oe oe uight owe ight ight,A B A B B D B E E,0 1 1 1 1 0 1 1 1,1
3293,pledge try edge enimy iollity hall gluttonie all call,edge y edge y y all ie all all,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3294,displayd skye layd eye victory mace company place pace,ayd ye ayd ye y ace y ace ace,A B A B B C B C C,0 0 0 0 0 1 0 1 1,1
3295,fit annoy fit foy ioy eye destroy cheualrye flye,it oy it oy oy ye oy ye ye,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3296,greet hart sweet smart dart howre hart powre stowre,eet art eet art art owre art owre owre,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3297,past care cast ware snare graue bare caue gaue,ast are ast are are ue are ue ue,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3298,clowd light shrowd spight right loue spright aboue moue,owd ight owd ight ight ue ight ue ue,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3299,dismaid gone affraid none mone past grone last hast,aid one aid one one ast one ast ast,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3300,shee field bee yield shield perce wield ferce reherce,ee ield ee ield ield erce ield erce erce,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3301,guile you while subdew endew said renew aid obaid,uile ou ile ew ew aid ew aid aid,A B A B B D B D D,1 0 1 1 1 1 1 1 1,1
3302,field foe for goe,ield oe or oe,A B C B,1 1 1 1,2
3303,thought intent brought excellent torment knight turnament might,ought ent ought ent ent ight ent ight,A B A B B C B C,1 1 1 1 1 1 1 1,1
3304,light gate faire mate haire aire way prepaire array day,ight ate aire ate aire aire ay aire ay ay,A B C B C C D C D D,1 1 0 1 0 0 1 0 1 1,1
3305,hall eye fall melody melancholy chord cunningly record lord,all ye all y y ord y ord ord,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3306,sarazin warily pin eye araby ynd priuily bynd assynd,in y in ye y ynd y ynd ynd,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3307,queene maiestie greene canapee see vew tree hew dew,eene ie eene ee ee ew ee ew ew,A B A B B C B C C,0 1 0 0 0 1 0 1 1,1
3308,hye addresse tye blesse heauinesse assayle impresse mayle fraile,ye esse ye esse esse ayle esse ayle aile,A B A B B C B C D,0 0 0 0 0 0 0 0 0,1
3309,strong great long heat threat fight beat light might,ong eat ong eat eat ight eat ight ight,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3310,right pray flight way away smight affray sight fight,ight ay ight ay ay ight ay ight ight,A B A B B A B A A,1 1 1 1 1 1 1 1 1,1
3311,right foe bight flow show dyde grow wyde side,ight oe ight ow ow yde ow yde ide,A B A B B C B C D,1 1 1 1 1 0 1 0 1,1
3312,eye fyre thereby yre syre lake hyre slake ouertake,ye yre y yre yre ake yre ake ake,A B A B B C B C C,0 0 0 0 0 1 0 1 1,1
3313,ouertake woe make foe so fall tho call all,ake oe ake oe o all o all all,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3314,speake awake weake shake sake bee strake knee bee,eake ake eake ake ake ee ake ee ee,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3315,miscreant deare want beare reare clowd appeare alowd shrowd,eant eare ant eare eare owd eare owd owd,A B C B B D B D D,0 0 1 0 0 0 0 0 0,1
3316,arose knight chose might despight powres night bowres yours,ose ight ose ight ight owres ight owres urs,A B A B B C B C D,1 1 1 1 1 0 1 0 0,1
3317,eye blade enemy shade fade hie made victorie enmitie,ye ade y ade ade ie ade ie ie,A B A B B A B A A,0 1 0 1 1 0 1 0 0,1
3318,queene knee seene gree cheualree knight glee hight bright,eene ee eene ee ee ight ee ight ight,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3319,bed abide bled wide side melody diuide agony bitterly,ed ide ed ide ide y uide y y,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
3320,strayes nile wayes crocodile guile teares while vnwares cares,ayes ile ayes ile uile ares ile ares ares,A B A B B C B C C,1 1 0 1 0 1 1 1 1,1
3321,euentide light abide knight spright day plight stay way,ide ight ide ight ight ay ight ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3322,sad vew clad mew hew stood new brood wood,ad ew ad ew ew ood ew ood ood,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3323,bright cleare sight feare appeare caue heare craue haue,ight eare ight eare eare ue eare ue ue,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3324,proceede all breede clestiall hall vnmade fall betrade shade,eede all eede iall all ade all ade ade,A B A C B D B D D,0 1 0 0 1 1 1 1 1,1
3325,eyes speare lyes beare deare borne heare scorne forlorne,eyes eare yes eare eare orne eare orne orne,A B C B B D B D D,0 0 0 0 0 0 0 0 0,1
3326,queene race seene place deface moued face proued loued,eene ace eene ace ace ued ace ued ued,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
3327,rew mee ensew destinee necessitee seat see great excheat,ew ee ew ee ee eat ee eat eat,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3328,all guilt fall spilt kilt am gilt came shame,all uilt all ilt ilt am ilt ame ame,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
3329,kist face wist grace place bee race see thee,ist ace ist ace ace ee ace ee ee,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3330,betakes witch makes pitch vnlich stampe twitch champe rampe,akes itch akes itch ich ampe itch ampe ampe,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
3331,length lay strength day fray congealed may healed concealed,ength ay ength ay ay ealed ay ealed ealed,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3332,ground bay sound affray dismay owle bewray howle fowle,ound ay ound ay ay owle ay owle owle,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3333,stole pace hole bace place past grace brast aghast,ole ace ole ace ace ast ace ast ast,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3334,driue blood biliue stood mood wide brood side ride,ue ood ue ood ood ide ood ide ide,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3335,acheron woefully phlegeton fry cry sent thereby punishment torment,on y on y y ent y ent ent,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3336,cerberus along venemous tong strong enemy hong quietly equally,us ong ous ong ong y ong y y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3337,wheele sin reele lin chin maw gin law draw,eele in eele in in aw in aw aw,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3338,place smart pace part art comfortlesse part remedilesse redresse,ace art ace art art esse art esse esse,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3339,was bore surpas forbore more refused before accused abused,as ore as ore ore used ore used used,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3340,besought cast brought aghast ouercast yrent chast went moniment,ought ast ought ast ast ent ast ent ent,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3341,donne end sonne rend offend smart frend art part,onne end onne end end art end art art,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3342,raine reuiue againe depriue aliue sore striue restore euermore,aine ue aine ue ue ore ue ore ore,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3343,alight armes knight armes harmes praise charmes raise daies,ight armes ight armes armes aise armes aise ies,A B A B B C B C D,1 0 1 0 0 1 0 1 0,1
3344,vaine rew paine renew dew pay new defray day,aine ew aine ew ew ay ew ay ay,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3345,king quight thing might night sonne might wonne donne,ing uight ing ight ight onne ight onne onne,A B A C C D C D D,1 0 1 1 1 0 1 0 0,1
3346,leach lay teach away stay cure way pure recure,each ay each ay ay ure ay ure ure,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3347,night pride knight wide ride away spide lay day,ight ide ight ide ide ay ide ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3348,eie wise captiuitie couetise riotise tyrannesse surmise mercilesse wretchednesse,ie ise ie ise ise esse ise esse esse,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3349,babylon adore vpon dore yore enhaunst store aduaunst daunst,on ore on ore yore aunst ore aunst aunst,A B A B C D B D D,1 1 1 1 0 0 1 0 0,1
3350,was warrayd pas obayd layd pride vpbrayd magnifide dide,as ayd as ayd ayd ide ayd ide ide,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
3351,throwne stall strowne fall all lentulus hanniball marius antonius,owne all owne all all us all ius ius,A B A B B C B D D,0 1 0 1 1 1 1 0 0,1
3352,mixt yoke transfixt spoke choke will stroke kill fill,ixt yoke ixt oke oke ill oke ill ill,A B A B B D B D D,1 0 1 1 1 1 1 1 1,1
3353,thralles day falles decay lay bowres play howres stowres,alles ay alles ay ay owres ay owres owres,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
3354,tould sight would plight light wyde flight spyde descryde,ould ight ould ight ight yde ight yde yde,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3355,way laystall lay funerall fall beside wall spide pride,ay all ay all all ide all ide ide,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3356,grace releast adore beheast,ace east ore east,A B C B,1 1 1 1,2
3357,saile vnwares bewaile stares dares ouersight cares knight sight,aile ares aile ares ares ight ares ight ight,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3358,speed behind dreed vnkind find sake ynd forsake ouertake,eed ind eed ind ind ake ynd ake ake,A B A B B C D C C,1 1 1 1 1 1 0 1 1,1
3359,defeat wilde heat defilde vilde traynes yilde gaynes constraines,eat ilde eat ilde ilde aynes yilde aynes ines,A B A B B C D C E,1 0 1 0 0 0 0 0 0,1
3360,while sore guile abhore euermore eye before skye chastitye,ile ore uile ore ore ye ore ye ye,A B A B B C B C C,1 1 0 1 1 0 1 0 0,1
3361,fayle batteree assayle bee chastetee behold see withhold bold,ayle ee ayle ee ee old ee old old,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3362,comfortlesse cryes distresse skyes eyes sight implyes wight plight,esse yes esse yes eyes ight implyes ight ight,A B A B C D E D D,0 0 0 0 0 1 0 1 1,1
3363,thought way wrought pray bray resownd away rownd sownd,ought ay ought ay ay ownd ay ownd ownd,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3364,voice meriment noyce lament incontinent espide rablement bide ride,oice ent oyce ent ent ide ent ide ide,A B C B B D B D D,1 1 0 1 1 1 1 1 1,1
3365,place desolate face late hate sight state bright plight,ace ate ace ate ate ight ate ight ight,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3366,dwell shake fell take make him forsake lim grim,ell ake ell ake ake im ake im im,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3367,hart had smart sad yclad lay glad away obay,art ad art ad ad ay ad ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3368,commit truth sit ensuth youth soueraine ruth plaine faine,it uth it uth outh aine uth aine aine,A B A B C D B D D,1 0 1 0 1 0 0 0 0,1
3369,guise time arise crime prime round ryme ground cround,uise ime ise ime ime ound yme ound ound,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3370,sound ring ground spring bring out gouerning stout about,ound ing ound ing ing out ing out out,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3371,glad inuent mad present excellent rare intent faire compaire,ad uent ad ent ent are ent aire aire,A B A C C D C E E,1 0 1 1 1 1 1 0 0,1
3372,flat wood what stood brood see mood bee knee,at ood at ood ood ee ood ee ee,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3373,reuiue cyparisse aliue this amisse boy blisse ioy annoy,ue isse ue is isse oy isse oy oy,A B A C B D B D D,1 0 1 1 0 1 0 1 1,1
3374,hamadryades apace naiades face grace mind disgrace kind find,ades ace ades ace ace ind ace ind ind,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3375,maid eyes staid miseries plyes vaine idolatryes restraine fayn,aid eyes aid ies yes aine atryes aine ayn,A B A C D E F E G,1 0 1 0 0 0 0 0 0,2
3376,knight came right name fame might shame right delight,ight ame ight ame ame ight ame ight ight,A B A B B A B A A,1 1 1 1 1 1 1 1 1,1
3377,wyld betyde myld labryde tyde swayne wyde payne vayne,yld yde yld yde yde ayne yde ayne ayne,A B A B B C B C C,0 0 0 0 0 0 0 0 0,1
3378,burne company turne fly venery find eye vnbind kind,urne y urne y y ind ye ind ind,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
3379,held desire sweld sire retire childe aspire wilde exilde,eld ire eld ire ire ilde ire ilde ilde,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3380,but feare put beare teare make beare ouertake quake,ut eare ut eare eare ake eare ake uake,A B A B B C B C C,1 0 1 0 0 1 0 1 0,1
3381,grew guise vew aduise despise learne wise sterne earne,ew uise ew uise ise earne ise erne earne,A B A B B C B D C,1 1 1 1 1 0 1 0 0,1
3382,more compell bore cruell fell draw quell aw law,ore ell ore uell ell aw uell aw aw,A B A B B D B D D,1 1 1 0 1 1 0 1 1,1
3383,day sonne way donne runne requere wonne beare feare,ay onne ay onne unne uere onne eare eare,A B A B C D B E E,1 0 1 0 0 0 0 0 0,1
3384,sight away affright stay say ioy play toy boy,ight ay ight ay ay oy ay oy oy,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3385,game raught name taught haught knowne sought ouerthrowne blown,ame aught ame aught aught owne ought owne own,A B A B B C B C D,1 1 1 1 1 0 1 0 1,1
3386,faire spent repaire auncient intent found habiliment around redound,aire ent aire ient ent ound ent ound ound,A B A C B D B D D,0 1 0 0 1 1 1 1 1,1
3387,rare knew compare rew threw crueltie trew company veritie,are ew are ew ew ie ew y ie,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
3388,knight lament delight torment spent wise intent deuise arise,ight ent ight ent ent ise ent uise ise,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
3389,gone old alone bold told againe hold paine plaine,one old one old old aine old aine aine,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3390,day espide way ride betide redcrosse aside losse crosse,ay ide ay ide ide osse ide osse osse,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
3391,forworne way torne ray day ynde stay behind bind,orne ay orne ay ay ynde ay ind ind,A B A B B C B D D,0 1 0 1 1 0 1 1 1,1
