textid,words,sylls,ltrvec,perf,isrhymed
1895,will interpose fulfill,ill ose ill,A B A,1 1 1,1
1896,arose lie those,ose ie ose,A B A,1 1 1,1
1897,pageantry this why,y is y,A B A,1 1 1,1
1898,amiss knew wretchedness,iss ew ess,A B C,1 1 1,0
1899,grew side crew,ew ide ew,A B A,1 1 1,1
1900,wide hair hide,ide air ide,A B A,1 1 1,1
1901,forbear forborne aware,ear orne are,A B A,1 0 0,1
1902,hours tread flowers head those art rose heart eye remove sigh love cost most,urs ead ers ead ose art ose eart ye ove igh ove ost ost,A B C B D E D E F G F G H H,0 1 0 1 1 1 1 1 0 1 0 1 1 1,1
1903,wove dew grove blue dell plain bell again fair day care away bring spring,ove ew ove ue ell ain ell ain air ay are ay ing ing,A B A B C D C D E F E F G G,1 1 1 0 1 1 1 1 1 1 1 1 1 1,1
1904,long woe flow song translate breast nest fate among rove wrong love be thee,ong oe ow ong ate east est ate ong ove ong ove e ee,A B B A C D D C A E A E F F,1 1 1 1 1 1 0 1 1 1 1 1 1 1,1
1905,beam stray stream way light breast night rest go sphere woe here serene scene,eam ay eam ay ight east ight est o ere oe ere ene ene,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 0 1 1 0 1 1 1,1
1906,child among wild song remain restore pain more below bear bestow care gone alone,ild ong ild ong ain ore ain ore ow ear ow are one one,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 1 1 0 1 1,1
1907,woes forlorn rose thorn drest year rest hear pain deplore remain more cure sure,oes orn ose orn est ear est ear ain ore ain ore ure ure,A B A B C D C D E F E F G G,0 1 0 1 1 1 1 1 1 1 1 1 1 1,1
1908,adieu year anew ear await dwell mate well glide nest hide best move love,eu ear ew ear ait ell ate ell ide est ide est ove ove,A B A B D E D E F G F G H H,0 1 1 1 1 1 1 1 1 1 1 1 1 1,1
1909,vale drest conceal nest pale round gale found pain wound again fair air despair,ale est eal est ale ound ale ound ain ound ain air air air,A B A B A C A C D C D E E E,1 1 0 1 1 1 1 1 1 1 1 1 1 1,1
1910,reclined above mind love move pride relied woe deride flow melt born felt scorn,ined ove ind ove ove ide ied oe ide ow elt orn elt orn,A B A B B C C D C D E F E F,0 1 0 1 1 1 1 1 1 1 1 1 1 1,1
1911,care renew fair view delight shore bright more appear portrays near ways retain complain,are ew air iew ight ore ight ore ear ays ear ays ain ain,A B A B C D C D E F E F G G,1 1 1 0 1 1 1 1 1 0 1 0 1 1,1
1912,resort shed court head power down hour crown arms prove charms love deny eye,ort ed ourt ead er own our own arms ove arms ove y ye,A B A B C D C D F G F G H H,1 1 0 1 0 1 1 1 0 1 0 1 1 1,1
1913,shore break take roar,ore eak ake oar,A B B A,1 1 0 1,1
1914,howl sea me soul,owl ea e oul,A B B A,1 1 1 1,1
1915,fate stand land late cries dies,ate and and ate ies ies,A B B A C C,1 1 1 1 0 0,1
1916,moon blow zone snow fame road inflame blood flown pine known thine be thee,oon ow one ow ame oad ame ood own ine own ine e ee,A B A B C D C D A E A E F F,1 1 0 1 1 1 1 0 0 1 0 1 1 1,1
1917,streamd sighs eyes beamd divine love move mine shape maid fade escape found wound,eamd ighs eyes eamd ine ove ove ine ape aid ade ape ound ound,A B C A D E E D F G G F H H,0 0 0 0 1 1 1 1 1 1 1 1 1 1,1
1918,beam blow stream flow conceals appears reveals tears time decay prime away despair there,eam ow eam ow als ars als ars ime ay ime ay air ere,A B A B C D C D E F E F G G,1 1 1 1 0 0 0 0 1 1 1 1 1 1,1
1919,hours grove flowers love,urs ove ers ove,A B C B,0 1 0 1,2
1920,rise flame lies same,ise ame ies ame,A B A B,1 1 1 1,1
1921,dwell deplore well more remains contains,ell ore ell ore ins ins,A B A B C C,1 1 1 1 0 0,1
1922,flame tree name me pine break thine speak head wing shade sing rest nest,ame ee ame e ine eak ine eak ead ing ade ing est est,A B A B C D C D E F E F G G,1 1 1 0 1 1 1 1 1 1 0 1 1 1,1
1923,runs ancestry sons thee,uns y ons ee,A B C B,0 1 0 0,2
1924,loves raise groves praise,oves aise oves aise,A B A B,0 1 0 1,1
1925,art mind heart mankind be nobility,art ind eart ind e y,A B A B C C,1 1 1 1 1 0,1
1926,designd among joind song hours brief flowers leaf placed won taste son shade fade,ignd ong oind ong urs ief ers eaf aced on aste on ade ade,A B C B D E F E G H G H I I,0 1 0 1 0 1 0 1 0 1 0 1 1 1,1
1927,shower hide hour bride arise send eyes friend blow brow go now shine thine,er ide our ide ise end eyes iend ow ow o ow ine ine,A B A B D E F E G G G G H H,0 1 1 1 1 1 0 0 1 1 1 1 1 1,1
1928,breast bear rest despair here lies appear eyes sight slave light grave flies dies,east ear est air ere ies ear eyes ight ave ight ave ies ies,A B A B B C B D E F E F C C,1 1 0 0 1 0 1 0 1 1 1 1 0 0,1
1929,vale tears tale ears glades move shades love pain relate strain fate endure cure,ale ars ale ars ades ove ades ove ain ate ain ate ure ure,A B A B C D C D E F E F G G,1 0 1 0 0 1 0 1 1 1 1 1 1 1,1
1930,eyes days hopesarise rays drear among appear along dark raves mark waves fly die,eyes ays ise ays ear ong ear ong ark aves ark aves y ie,A B C B D E D E F G F G H H,0 0 1 0 1 1 1 1 1 0 1 0 1 1,1
1931,shade wave laid grave day glide pay suicide rays bed eyes dead weep sleep,ade ave aid ave ay ide ay ide ays ed eyes ead eep eep,A B A B C D C D E A F A G G,1 1 1 1 1 1 1 1 0 0 0 0 1 1,1
1932,sphere try here destiny care forgiven despair heaven depart deplore heart more pain vain,ere y ere y are en air en art ore eart ore ain ain,A B A B A C A C D E D E F F,1 1 1 1 0 1 0 1 1 1 1 1 1 1,1
1933,worn appear adorn dear here dream ear stream side spring tide sing relate fate,orn ear orn ear ere eam ear eam ide ing ide ing ate ate,A B A B B C B C D E D E F F,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
1934,play care today fare ray mirth lay earth birth pain worth vain fears tears,ay are ay are ay irth ay earth irth ain orth ain ars ars,A B A B A C A C C D C D F F,1 1 1 1 1 1 1 1 1 1 1 1 0 0,1
1935,profaned feel disdaind steal ray last away blast bind storm dart mind form heart,aned eel aind eal ay ast ay ast ind orm art ind orm eart,A B C B D E D E F G H F G H,0 1 0 1 1 1 1 1 1 1 1 1 1 1,1
1936,mart belong heart song seek flaunts cheek haunts strain tone again own lay way,art ong eart ong eek unts eek unts ain one ain own ay ay,A B A B C D C D E F E F G G,1 1 1 1 1 0 1 0 1 1 1 1 1 1,1
1937,weaves flowers leaves bowers showers sheaves bereaves hours mirth dread earth head restore more,aves ers aves ers ers aves aves urs irth ead earth ead ore ore,A B A B B A A C D E D E F F,0 0 0 0 0 0 0 0 1 1 1 1 1 1,1
1938,veil arise sighs gale pale eyes melodies bewail hour meet wind power sweet mind,eil ise ighs ale ale eyes ies ail our eet ind er eet ind,A B C A A D B A E F G E F G,1 1 0 1 1 0 1 1 1 1 1 0 1 1,1
1939,along caves among waves tide leads side meads shine raise mine praise impart heart,ong aves ong aves ide ads ide ads ine aise ine aise art eart,A B A B C D C D E F E F G G,1 0 1 0 1 0 1 0 1 1 1 1 1 1,1
1940,aspire appears years lyre require fears tears fire lays mind praise confined bind bays,ire ars ars yre uire ars ars ire ays ind aise ined ind ays,A B B A A B B A C D C D D C,1 0 0 0 0 0 0 1 0 1 0 1 1 0,1
1941,braves howl waves soul press worth happiness earth melt bear felt there sigh die,aves owl aves oul ess orth ess earth elt ear elt ere igh ie,A B A B C D C D E F E F G G,0 1 0 1 1 1 1 0 1 1 1 1 1 1,1
1942,way hours lay flowers tree lose poesy muse day come away tomb shore more,ay urs ay ers ee ose y use ay ome ay omb ore ore,A B A C A D E D A G A G I I,1 0 1 0 0 1 1 1 1 1 1 1 1 1,1
1943,realm powers helm flowers spring entwined bring mind blend race divine pretend grace thine,ealm ers elm ers ing ined ing ind end ace ine end ace ine,A B A B D E D E F G H F G H,0 0 1 0 1 0 1 0 1 1 1 1 1 1,1
1944,free flies arise thee ties see eyes agree alone throne complain unknown brain pain,ee ies ise ee ies ee eyes ee one one ain own ain ain,A B B A B A C A D D E D E E,1 0 0 1 0 1 0 1 1 1 1 1 1 1,1
1945,night wane light main mind complain vain wind find art heart resigned given heaven,ight ane ight ain ind ain ain ind ind art eart igned en en,A B A B C B B C C D D E B B,1 1 1 1 1 1 1 1 1 1 1 0 0 0,1
1946,tide flow wide blow west glows rest repose main charms brain alarms prove love,ide ow ide ow est ows est ose ain arms ain arms ove ove,A B A B C D C D E F E F G G,1 1 1 1 1 0 1 0 1 0 1 0 1 1,1
1947,unfit foundtranquillity eye sit breath lie death die peace scene resign cease serene mine,it y ye it eath ie eath ie eace ene ign ease ene ine,A B B A C B C B D E F D E F,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
1948,trees mourn breeze fern bourn fling discern wing spring strain bring pain part heart,ees ourn eeze ern ourn ing ern ing ing ain ing ain art eart,A B A C B D C D D E D E F F,1 0 1 1 0 1 1 1 1 1 1 1 1 1,1
1949,confine isle smile repine brow decline know mine show sail fail woe toils recoils,ine isle ile ine ow ine ow ine ow ail ail oe ils ils,A B B A D A D A D E E D F F,1 0 1 1 1 1 1 1 1 1 1 1 0 0,1
1950,tides combines confines rides cave bed dead grave shore wave rave more opprest rest,ides ines ines ides ave ed ead ave ore ave ave ore est est,A B B A C D D C E C C E F F,1 0 0 1 1 1 1 1 1 1 1 1 1 1,1
1951,shore shrine mine deplore resign more recline pore ear swell here shell tear cell,ore ine ine ore ign ore ine ore ear ell ere ell ear ell,A B B A B A B A C D C D C D,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
1952,drear blast near past deer fern hear hern overturn deface learn grace decay lay,ear ast ear ast eer ern ear ern urn ace earn ace ay ay,A B A B A C A C C D C D E E,1 1 1 1 1 1 1 1 0 1 1 1 1 1,1
1953,invoke drew broke true dead dress head happiness viewd fly depart subdued eye heart,oke ew oke ue ead ess ead ess iewd y art ued ye eart,A B A B C D C D E F G H F G,1 1 1 0 1 1 1 1 0 1 1 0 1 1,1
1954,stray regret allay forget prey powers essay flowers bloom view illume strew tomb gloom,ay et ay et ey ers ay ers oom iew ume ew omb oom,A B A B A C A C D E D F D D,1 1 1 1 1 0 1 0 1 0 0 1 0 1,1
1955,entwine drest mine rest opprest repine resign blest breast true possest dew save grave,ine est ine est est ine ign est east ue est ew ave ave,A B A B B A A B B C B C D D,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
1956,blest hours prest bowers flowers anew lowrs adieu voice grove rejoice love serene scene,est urs est ers ers ew owrs eu oice ove oice ove ene ene,A B A C C D E D F G F G H H,1 0 1 0 0 1 0 0 1 1 1 1 1 1,1
1957,breast flock rock rest rude blest possest solitude illume charms gloom arms impart heart,east ock ock est ude est est ude ume arms oom arms art eart,A B B A C A A C D E F E G G,1 1 1 0 1 0 0 1 1 0 1 0 1 1,1
1958,roves night loves height ray verge day surge oppressd slow unblest go rest woe,oves ight oves eight ay erge ay urge essd ow est o est oe,A B A B C D C D E F G F G F,0 1 0 0 1 1 1 1 0 1 1 1 1 1,1
1959,side light tide night wave way cave day waste deplore past more pain again,ide ight ide ight ave ay ave ay aste ore ast ore ain ain,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 1 0 1 1 1,1
1960,arise flowers flies bowers oppressd reclined wind rest find bear hind care close repose,ise ers ies ers essd ined ind est ind ear ind are ose ose,A B A B C D D E D F D F G G,1 0 1 0 0 0 0 1 0 1 0 0 1 1,1
1961,gale float vale note grove earth love forth lay again way pain combine thine,ale oat ale ote ove earth ove orth ay ain ay ain ine ine,A B A B C D C D F G F G H H,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
1962,untraced glade waste shade flood beneath wood death dismay night ray sight way light,aced ade aste ade ood eath ood eath ay ight ay ight ay ight,A B A B C D C D E F E F E F,0 1 0 1 1 1 1 1 1 1 1 1 1 1,1
1963,chains sea pains thee flock give clock live art shrine impart combine heart mine,ins ea ins ee ock ive ock ive art ine art ine eart ine,A B A B C D C D E F E F E F,0 1 0 1 1 1 1 1 1 1 1 1 1 1,1
1964,spring new wing dew eyes shine cries mine flower enfold bower behold dust disgust,ing ew ing ew eyes ine ies ine er old er old ust ust,A B A B C D E D F G F G H H,1 1 1 1 0 1 0 1 0 1 0 1 1 1,1
1965,sky shroud cloud fly high proud lie loud elate worth great birth fate earth,y oud oud y igh oud ie oud ate orth eat irth ate earth,A B B A A B A B C D C D C D,1 1 1 1 0 1 1 1 1 1 0 0 1 0,1
1966,mien eye seen insanity prayer despair find kind sight gay delight away,ien ye een y yer air ind ind ight ay ight ay,A B A B C D E E F G F G,1 0 1 0 0 1 1 1 1 1 1 1,1
1967,eyes rise flower power,eyes ise er er,A B C C,0 1 0 0,2
1968,adieu came untrue name cure endure vain pain,eu ame ue ame ure ure ain ain,A B C B D D E E,0 1 1 1 1 1 1 1,1
1969,power impart hour heart sport court deplore more,er art our eart ort ourt ore ore,A B A B B B C C,0 1 1 1 0 0 0 0,1
1970,breast pain rest again repose woes undismayd fade,east ain est ain ose oes ayd ade,A B A B C C D E,1 1 0 1 1 1 0 1,1
1971,skies gloom arise come,ies oom ise ome,A B A B,0 1 0 0,1
1972,night deplore light roar,ight ore ight oar,A B A B,1 1 1 1,1
1973,burst rave accurst grave,urst ave urst ave,A B A B,1 1 1 1,1
1974,hair speech despair beech,air eech air eech,A B A B,1 1 1 1,1
1975,slept flow wept below,ept ow ept ow,A B A B,1 1 1 1,1
1976,heap relate deep fate,eap ate eep ate,A B A B,1 1 1 1,1
1977,thee impart sea heart,ee art ea eart,A B A B,1 1 1 1,1
1978,driven tear heaven hear,en ear en ear,A B A B,1 1 1 1,1
1979,again pour pain more,ain our ain ore,A B A B,1 1 1 0,1
1980,beneath form death storm,eath orm eath orm,A B A B,1 1 1 1,1
1981,blaze above days love,aze ove ays ove,A B A B,1 1 1 1,1
1982,sea said me oerpaid,ea aid e aid,A B A B,1 1 1 1,1
1983,roar ear more here,oar ear ore ere,A B A B,1 1 1 1,1
1984,stay past away blast,ay ast ay ast,A B A B,1 1 1 1,1
1985,pain bed vain dead,ain ed ain ead,A B A B,1 1 1 1,1
1986,roll fail soul hail,oll ail oul ail,A B A B,0 1 1 1,1
1987,come sweep tomb sleep,ome eep omb eep,A B A B,1 1 1 1,1
1988,rose play disclose day no delayd blow head,ose ay ose ay o ayd ow ead,A B A B C D C E,1 1 1 1 1 0 1 1,1
1989,breast tomb blest doom there adorn dare thorn,east omb est oom ere orn are orn,A B A B C D C D,1 1 0 1 1 1 0 1,1
1990,compose divide rose hide maid charms fade arms,ose ide ose ide aid arms ade arms,A B A B C D C D,1 1 1 1 1 0 1 0,1
1991,earth birth below woe tost lost hurld world fold gold,earth irth ow oe ost ost urld orld old old,A A B B C C D E F F,1 1 1 1 1 1 0 1 1 1,1
1992,plain main stood blood among sung delight night wove love bay away sought bought,ain ain ood ood ong ung ight ight ove ove ay ay ought ought,A A B B C C D D E E F F G G,1 1 1 1 1 0 1 1 1 1 1 1 1 1,1
1993,place grace refined mind woe bow pined womankind,ace ace ined ind oe ow ined ind,A A B B C C B B,1 1 0 0 1 1 0 0,1
1994,disarm charm destroy joy view do,arm arm oy oy iew o,A A B B C D,1 1 1 1 0 1,1
1995,train reign task casque bound round dew new sighs eyes,ain eign ask ue ound ound ew ew ighs eyes,A A B C D D C C E F,1 1 1 1 1 1 1 1 0 0,1
1996,well tell imparts hearts smiles wiles brought draught,ell ell arts arts iles iles ought aught,A A B B C C D D,1 1 0 0 0 0 1 0,1
1997,cried pride blows rose plain seine wing bring,ied ide ows ose ain eine ing ing,A A B B C D E E,0 0 0 0 1 0 1 1,1
1998,me lys spell well fire aspire dance advance came flame retire fire,e ys ell ell ire ire ance ance ame ame ire ire,A B C C D D E E F F D D,1 0 1 1 1 1 1 1 1 1 1 1,1
1999,round found refined womankind life wife despair care,ound ound ined ind ife ife air are,A A B B C C D D,1 1 0 0 1 1 1 1,1
2000,glow snow applied denied,ow ow ied ied,A A B B,1 1 0 0,1
2001,wears ears fears,ars ars ars,A A A,0 0 0,1
2002,restrain vain swell farewell,ain ain ell ell,A A B B,1 1 1 1,1
2003,own ton pain reign behold enrolld nursed first arise eyes bled led,own on ain eign old olld ursed irst ise eyes ed ed,A A C C D E F G H I J J,1 1 1 1 1 0 0 1 1 0 1 1,2
2004,array day bind wind disdain obtain absurd third,ay ay ind ind ain ain urd ird,A A B B C C D D,1 1 1 1 1 1 1 0,1
2005,refuse muse refined mind destroy eye bloom tomb,use use ined ind oy ye oom omb,A A B B C D E E,1 1 0 0 1 0 1 0,1
2006,crownd around foam storms forms home,ownd ound oam orms orms ome,A B C D D C,0 1 1 0 0 1,1
2007,domain plain groves thatchd attachd loves,ain ain oves atchd achd oves,A A B C D B,1 1 0 0 0 0,1
2008,heart art care soil toil there,eart art are oil oil ere,A A B C C B,1 1 1 1 1 1,1
2009,race place decline steeps peeps vine,ace ace ine eps eps ine,A A B C C B,1 1 1 0 0 1,1
2010,stored adored knows spread bed repose,ored ored ows ead ed ose,A A B C C B,0 0 0 1 0 0,1
2011,abode road flash among along crash,ode oad ash ong ong ash,A A B C C B,1 1 1 1 1 1,1
2012,woe snow above breast possest love,oe ow ove east est ove,A A B C C B,1 1 1 1 0 1,1
2013,stands hands breath weight height death,ands ands eath eight eight eath,A A B C C B,0 0 1 1 1 1,1
2014,mine repine deplore become home more,ine ine ore ome ome ore,A A B C C B,1 1 1 1 1 1,1
2015,denies impart eyes heart,ies art eyes eart,A B C B,0 1 0 1,2
2016,guess see express me,ess ee ess e,A B A B,1 1 1 0,1
2017,vain prove explain love,ain ove ain ove,A B A B,1 1 1 1,1
2018,scene eighteen elate spring bring periodthirtyeight,ene een ate ing ing eight,A A B C C B,1 1 1 1 1 0,1
2019,sage age hate face trace ofthirtyeight,age age ate ace ace eight,A A B C C B,1 1 1 1 1 0,1
2020,view do fate arrived survived andthirtyeight,iew o ate ived ived eight,A B C D D C,0 1 1 0 0 0,1
2021,flies denies await grey away atthirtyeight,ies ies ait ey ay eight,A A B C C B,0 0 1 1 1 0,1
2022,contradicts inflicts create view true atthirtyeight,icts icts eate iew ue eight,A A B C C E,0 0 0 0 1 1,1
2023,destroy enjoy tete pour hour thirtyeight,oy oy ete our our eight,A A B C C D,1 1 1 1 1 1,1
2024,truth youth bait ran plan atthirtyeight,uth outh ait an an eight,A B C D D C,0 1 1 1 1 0,1
2025,sway away late survives lives ofthirtyeight,ay ay ate ives ives eight,A A B C C B,1 1 1 0 0 0,1
2026,engage age estimate powers ours hours fortyeight,age age ate ers urs urs eight,A A B C D D B,1 1 1 0 0 0 0,1
2027,long wrong regret yet gave grave powers flowers withstand hand,ong ong et yet ave ave ers ers and and,A A B B C C D D E E,1 1 1 0 1 1 0 0 1 1,1
2028,care bear roll soul impart heart cease peace,are ear oll oul art eart ease eace,A A B B D D E E,1 0 0 1 1 1 1 1,1
2029,eyes arise pain remain prest rest review you prove love,eyes ise ain ain est est iew ou ove ove,A B C C D D E F G G,1 1 1 1 1 1 0 0 1 1,0
2030,gale dew vale you green dispense seen sense day undismayd away shade mild child,ale ew ale ou een ense een ense ay ayd ay ade ild ild,A B A C D E D E F G F H I I,1 1 1 0 1 0 1 0 1 0 1 1 1 1,1
2031,float wind note mind break repose awake woes rest drear suggest fear prevails fails,oat ind ote ind eak ose ake oes est ear est ear ils ils,A B A B C D C D E F E F G G,1 1 1 1 1 1 0 1 1 1 1 1 0 0,1
2032,unblest pain rest vain gleam low beam snow night stray light way care despair,est ain est ain eam ow eam ow ight ay ight ay are air,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
2033,furze spread stirs thread dew loom flew bloom receives fade believes made morn thorn,urze ead irs ead ew oom ew oom ives ade eves ade orn orn,A B C B D E D E F B G B H H,0 1 0 1 1 1 1 1 0 0 0 0 1 1,1
2034,pain wave again grave swell ore skill shore air woedeprest despair breast part heart,ain ave ain ave ell ore ill ore air est air east art eart,A B A B C D E D F G F G H H,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
2035,blew storms forms drew flowers blast past powers aid entwine fade mine rude gratitude,ew orms orms ew ers ast ast ers aid ine ade ine ude ude,A B B A C D D C E F E F G G,1 0 0 1 0 1 1 0 1 1 1 1 1 1,1
2036,shore caves deplore waves rock height shock night deep opprest sleep rest breast weep,ore aves ore aves ock eight ock ight eep est eep est east eep,A B A B C D C E F G F G G F,1 0 1 0 1 1 1 1 1 1 1 1 1 1,1
2037,sky aghast i blast food flight wood night gloom shun tomb undone air despair,y ast i ast ood ight ood ight oom un omb one air air,A B C B D E D E F G F G H H,1 1 0 1 1 1 1 1 1 1 0 0 1 1,1
2038,breast eyes west rise keep away deep day vain june pain noon appears tears,east eyes est ise eep ay eep ay ain une ain oon ars ars,A B A C D E D E F G F G H H,1 0 0 1 1 1 1 1 1 1 1 1 0 0,1
2039,ray between seen day nears shore appears more discern trees disease return elate fate,ay een een ay ars ore ars ore ern ees ease urn ate ate,A B B A C D C D E F F E G G,1 1 1 1 0 1 0 1 1 1 1 0 1 1,1
2040,hies slow eyes below sighs turf lies surf brink fear shrink here know woe,ies ow eyes ow ighs urf ies urf ink ear ink ere ow oe,A B C B D E A E F G F G B B,0 1 0 1 0 1 0 1 1 1 1 1 1 1,1
2041,northeast sound breast round strand display sand bay bleak float seek remote mourn return,east ound east ound and ay and ay eak oat eek ote ourn urn,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 1 1 1 0 1,1
2042,night stream beam sight eyes above rise love retire sea fire me ray way,ight eam eam ight eyes ove ise ove ire ea ire e ay ay,A B B A C D E D F G F G H H,1 1 1 1 0 1 1 1 1 1 1 1 1 1,1
2043,led strewn bed unknown leaf repine thine grief bread rave head grave weight fate,ed ewn ed own eaf ine ine ief ead ave ead ave eight ate,A B A C D E E D A F A F G G,1 0 1 1 1 1 1 1 1 1 1 1 1 1,1
2044,care blast past prepare hear towers drear lowers mine repose resign close deplore more,are ast ast are ear ers ear ers ine ose ign ose ore ore,A B B A A C A C D E D E F F,1 1 1 1 0 0 0 0 1 1 1 1 1 1,1
2045,frown way down day air moon there noon edge shade sedge maid train again,own ay own ay air oon ere oon edge ade edge aid ain ain,A B A B C D C D E F E F G G,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
2046,hour go power know control reign disdain soul field found shield renownd denied died,our o er ow ol eign ain oul ield ound ield ownd ied ied,A B A B C D D C F G F H I I,1 1 0 1 1 1 1 1 1 1 1 0 0 0,1
2047,line air where design minute veil pursuit sail weaves breathes leaves wreaths revolve dissolve,ine air ere ign ute eil uit ail aves athes aves aths olve olve,A B B A C D C D E F E G H H,1 1 1 1 1 1 1 1 0 0 0 0 1 1,1
2048,gale wing hail spring more cares explore airs wave ground grave round repine mine,ale ing ail ing ore ares ore irs ave ound ave ound ine ine,A B A B C D C E F G F G H H,1 1 1 1 1 1 1 0 1 1 1 1 1 1,1
2049,view take forsake you eyes hue dyes varieties dew sighs remote caves float waves,iew ake ake ou eyes ue yes ies ew ighs ote aves oat aves,A B B C D A F G A H I J I J,1 1 1 0 0 1 0 0 1 0 1 0 1 0,1
2050,queen delight serene night forsook reign look main glare deep hair leap sky i,een ight ene ight ook eign ook ain are eep air eap y i,A B A B C D C D E F E F G H,1 1 1 1 1 1 1 1 1 1 1 1 1 0,1
2051,breast scene dressd green hours trees bees flowers fern bed turn led possess happiness,east ene essd een urs ees ees ers ern ed urn ed ess ess,A B C B D E E F G H G H I I,1 1 0 1 0 1 1 0 1 1 0 1 1 1,1
2052,sublime solitude rhyme rude blood subdued time chime approved fled moved bled dead loved,ime ude yme ude ood ued ime ime oved ed oved ed ead oved,A B A B B C A A D E D E E D,1 1 1 1 0 0 1 1 0 1 0 1 1 0,1
2053,lies brow skies slow low scene spread serene shed seen red dead flood blood,ies ow ies ow ow ene ead ene ed een ed ead ood ood,A B A B B C D C D C D D E E,0 1 0 1 1 1 1 1 0 1 0 1 1 1,1
2054,may morn torn ray day mourn away return pressd recedes bleeds rest keep weep,ay orn orn ay ay ourn ay urn essd edes eds est eep eep,A B B A A B A B C D E F G G,1 1 1 1 1 0 1 0 0 0 0 1 1 1,1
2055,eye old charity mould,ye old y ould,A B A B,0 1 0 0,1
2056,ends come friends home,ends ome ends ome,A B A B,1 1 1 1,1
2057,forth bier earth tear,orth ier earth ear,A B A C,1 0 0 1,2
2058,cease oppressd peace rest,ease essd eace est,A B A C,1 0 1 1,2
2059,fate ran great man,ate an eat an,A B A B,1 1 0 1,1
2060,doom trod come god,oom od ome od,A B A B,1 1 0 1,1
2061,howling shore scowling roar,ing ore ing oar,A B A B,1 1 1 1,1
2062,reclining seat repining feet,ing eat ing eet,A B A B,1 1 1 1,1
2063,heaving air deceiving care,ing air ing are,A B A B,1 1 1 1,1
2064,tresses flowers distresses hours,es ers es urs,A B A C,0 0 0 0,2
2065,sorrow stray tomorrow today,ow ay ow ay,A B A B,1 1 1 1,1
2066,spreading behind dreading mankind,ing ind ing ind,A B A B,1 1 1 1,1
2067,anguish soil languish toil,uish oil uish oil,A B A B,0 1 0 1,1
2068,renewing appears ruin fears,ing ars uin ars,A B C B,1 0 0 0,2
2069,me deplore me more,e ore e ore,A B A B,1 1 1 1,1
2070,oer shore moves groves files isles,oer ore oves oves iles isles,A B C C D E,0 1 0 0 0 0,2
2071,confined behind eaves raves pain vain,ined ind aves aves ain ain,A A B B C C,0 0 0 0 1 1,1
2072,wear here divide side proceed tweed fly i bestow go,ear ere ide ide eed eed y i ow o,A A B B C C D E F F,1 1 1 1 1 1 1 0 1 1,1
2073,led bread afloat culotte gains pains,ed ead oat otte ins ins,A A B C D D,1 1 1 0 0 0,1
2074,stare there square consent rent rolld acold divert shirt,are ere uare ent ent olld old ert irt,A A A B B C D E E,1 1 0 1 1 0 1 1 0,1
2075,king string moon spoon,ing ing oon oon,A A B B,1 1 1 1,1
2076,braves waves sleep deep,aves aves eep eep,A A B B,0 0 1 1,1
2077,trouble cobble poissarde regard handing landing,ouble e arde ard ing ing,A B C D E E,0 1 0 1 1 1,2
2078,toil soil come home his bliss store door burn return,oil oil ome ome is iss ore oor urn urn,A A B B C D E E F F,1 1 1 1 1 1 1 0 1 1,1
2079,unanneald field em horsham,eald ield em am,A B C D,0 1 1 1,0
2080,shed head breast blessd given heaven,ed ead east essd en en,A A B C D D,1 1 1 0 1 1,1
2081,attend friend unite sight,end iend ite ight,A A B B,1 0 1 1,1
2082,approved loved trust just,oved oved ust ust,A A B B,0 0 1 1,1
2083,stone thrown waves tower hour graves,one own aves er our aves,A A B C C B,1 1 0 0 1 0,1
2084,shroud cloud head beneath breathe dead,oud oud ead eath eathe ead,A A B C C B,1 1 1 1 0 1,1
2085,eyes arise strand roar shore hand,eyes ise and oar ore and,A B C D D C,0 1 1 1 1 1,1
2086,cast waste block toil soil rock,ast aste ock oil oil ock,A A B C C B,1 0 1 1 1 1,1
2087,oerspread head breath down frown death,ead ead eath own own eath,A A B C C B,1 1 1 1 1 1,1
2088,halfdressd nest ear flies cries drear,essd est ear ies ies ear,A B C D D C,0 1 1 0 0 1,1
2089,grey stray main discern return again,ey ay ain ern urn ain,A A B C C B,1 1 1 1 0 1,1
2090,uptorn mourn red ray way bed,orn ourn ed ay ay ed,A A B C C B,1 0 1 1 1 1,1
2091,surveys bays course blinds winds force,eys ays ourse inds inds orce,A B C D D C,0 0 1 0 0 1,1
2092,skies rise urge accursed burst surge,ies ise urge ursed urst urge,A A B C D B,0 0 1 0 1 1,1
2093,grave wave land eyes rise strand,ave ave and eyes ise and,A A B C D B,1 1 1 0 1 1,1
2094,form storm tear reap deep spare,orm orm ear eap eep are,A A B C C B,1 1 1 1 1 0,1
