textid,poem,endwords,goldvector
3171,POEM2,beare away feare astray way point gay ioint point,1 2 1 2 2 3 2 3 3
3172,POEM2,way red assay hed garnished gaue ouerspred waue braue,1 2 1 2 2 3 2 3 3
3173,POEM2,dalliaunce way aduaunce play fray pride day side ride,1 2 1 2 2 3 2 3 3
3174,POEM2,spide dispiteous ride furious hideous stand rigorous hand land,1 2 1 2 2 3 2 3 3
3175,POEM2,pride flocke side shocke blocke victory rocke idely cruelty,1 2 1 2 2 3 2 3 3
3176,POEM2,buffe flies cuff enuies spies yields flies shields fields,1 2 1 2 2 3 2 3 3
3177,POEM2,sarazin fit bin it sitt crest smitt rest blest,1 2 1 2 2 3 2 3 3
3178,POEM2,spark reuiue mark riue aliue kis striue is amis,1 2 1 2 2 3 2 3 3
3179,POEM2,fall towre funerall powre scowre away conqueroure stay dismay,1 2 1 2 2 3 2 3 3
3180,POEM2,countenaunce show mischaunce low show heart ouerthrow apart part,1 2 1 2 2 3 2 3 3
3181,POEM2,lament howre commandement lowre powre was emperour has pas,1 2 1 2 2 3 2 3 3
3182,POEM2,age haire sage faire debonaire shone staire fone mone,1 2 1 2 2 3 2 3 3
3183,POEM2,breath conuaid death maid assaid find straid mind hind,1 2 1 2 2 3 2 3 3
3184,POEM2,sarazin led win dread dead foy bred ioy loy,1 2 1 2 2 3 2 3 3
3185,POEM2,vnfortunate dwell state well dwell view tell rew shew,1 2 1 2 2 3 2 3 3
3186,POEM2,rest aid molest said maid earth gainsaid merth derth,1 2 1 2 2 3 2 3 3
3187,POEM2,traueiled last spred ouercast blast round aghast sound ground,1 2 1 2 2 3 2 3 3
3188,POEM2,spie got hie chariot hot abide not hide tide,1 2 1 2 2 3 2 3 3
3189,POEM2,makes sit takes yit wit frame fit came same,1 2 1 2 2 3 2 3 3
3190,POEM2,heard teare embard feare heare loue deare houe moue,1 2 1 2 2 3 2 3 3
3191,POEM2,passion awake occasion bespake lake aire mistake rare spare,1 2 1 2 2 3 2 3 3
3192,POEM2,he speake tree weake wreake plaines bleake vaines paines,1 2 1 2 2 3 2 3 3
3193,POEM2,tree arts see imparts harts suppresse smarts sorceresse wretchednesse,1 2 1 2 2 3 2 3 3
3194,POEM2,hot cheualree lot see tree accompanyde bee syde hyde,1 2 1 2 2 3 2 3 3
3195,POEM2,hand farre stand starre arre fall warre martiall call,1 2 1 2 2 3 2 3 3
3196,POEM2,faire indeede compare exceede meede bee agreede bee shee,1 2 1 2 2 3 2 3 3
3197,POEM2,while sway guile streightway day face ray disgrace place,1 2 1 2 2 3 2 3 3
3198,POEM2,wight plaine sight slaine disdaine told paine withhold mould,1 2 1 2 2 3 2 3 3
3199,POEM2,dame time same prime crime hew thyme vew rew,1 2 1 2 2 3 2 3 3
3200,POEM2,monstruous see hideous bee companie away opportunitie decay stray,1 2 1 2 2 3 2 3 3
3201,POEM2,cheare night besmeare might quight waste pight faste waste,1 2 1 2 2 3 2 3 3
3202,POEM2,knight dwell plight well spell find well kynd vnbynd,1 2 1 2 2 3 2 3 3
3203,POEM2,hight lament knight dreriment spent ground innocent wound found,1 2 1 2 2 3 2 3 3
3204,POEM2,feare knew reare blew hew cheare trew feare beare,1 2 1 2 2 3 2 3 3
3205,POEM3,loue mylde fals vylde,1 2 1 2
3206,POEM3,hollownesse mind wretchednesse vnkind blind fealtie kind agonie die,1 2 1 2 2 3 2 3 3
3207,POEM3,deepe sing steepe handeling king faire meriting despaire share,1 2 1 2 2 3 2 3 3
3208,POEM3,while mayd exile strayd betrayd wrought affrayd sought brought,1 2 1 2 2 3 2 3 3
3209,POEM3,way alight lay sight vndight face bright place grace,1 2 1 2 2 3 2 3 3
3210,POEM3,wood suddainly blood spy greedily corse ny remorse forse,1 2 1 2 2 3 2 3 3
3211,POEM3,feet tong weet strong wrong submission long compassion affection,1 2 1 2 2 3 2 3 3
3212,POEM3,field abate yield late estate lord hate adord abhord,1 2 1 2 2 3 2 3 3
3213,POEM3,plaint wood constraint stood mood paine brood againe attaine,1 2 1 2 2 3 2 3 3
3214,POEM3,desolate gard mate hard ward diligent prepard commaundement intent,1 2 1 2 2 3 2 3 3
3215,POEM3,wyde pas espyde gras was hore has before bore,1 2 1 2 2 3 2 3 3
3216,POEM3,call hand all vnderstand stand threw land vew hew,1 2 1 2 2 3 2 3 3
3217,POEM3,behynd lay blynd say dismay feare affray there requere,1 2 1 2 2 3 2 3 3
3218,POEM3,page rent rage astonishment pent pray penitent day say,1 2 1 2 2 3 2 3 3
3219,POEM3,more sit wore bit forget away fit pray may,1 2 1 2 2 3 2 3 3
3220,POEM3,night sleepe plight keepe weepe knight steepe night light,1 2 1 2 2 3 2 3 3
3221,POEM3,hie chaire lie fare sware call bare seuerall criminall,1 2 1 2 2 3 2 3 3
3222,POEM3,thiefe ornaments reliefe intents vestiments slept habiliments kept crept,1 2 1 2 2 3 2 3 3
3223,POEM3,find bestow blind slow know offerings grow rings things,1 2 1 2 2 3 2 3 3
3224,POEM3,bet rize let aduize wize beast surprize brest supprest,1 2 1 2 2 3 2 3 3
3225,POEM3,call hand small land strand night vnderstand alight might,1 2 1 2 2 3 2 3 3
3226,POEM3,has eke pas seeke greeke deitie meeke flie nie,1 2 1 2 2 3 2 3 3
3227,POEM3,twaine deare slaine heare teare fill deare will ill,1 2 1 2 2 3 2 3 3
3228,POEM3,bray cry way dishonesty chastity pray misery way stray,1 2 1 2 2 3 2 3 3
3229,POEM3,preuaile lost waile embost bost sought tost besought ought,1 2 1 2 2 3 2 3 3
3230,POEM3,renew heare knew teare feare chaunce inquere aduaunce launce,1 2 1 2 2 3 2 3 3
3231,POEM3,slow besyde show wyde spyde name ryde same came,1 2 1 2 2 3 2 3 3
3232,POEM3,lord sight abhord might light mis night is blis,1 2 1 2 2 3 2 3 3
3233,POEM3,dame will shame still goodwill earth skill derth berth,1 2 1 2 2 3 2 3 3
3234,POEM3,long place strong disgrace deface please embrace seas appease,1 2 1 2 2 3 2 3 3
3235,POEM3,recompence howre dispence sowre stowre more powre before sore,1 2 1 2 2 3 2 3 3
3236,POEM3,marinere wide teare hide bide hound espide sound around,1 2 1 2 2 3 2 3 3
3237,POEM3,found lesse ground wildernesse blesse spent distresse ment went,1 2 1 2 2 3 2 3 3
3238,POEM3,see heat free sweat eat side threat hyde dyde,1 2 1 2 2 3 2 3 3
3239,POEM3,payre beare prepare speare feare steele cheare feele heele,1 2 1 2 2 3 2 3 3
3240,POEM3,fierce speare pierce feare beare push beare rush gush,1 2 1 2 2 3 2 3 3
3241,POEM3,steed life meed knife strife lake life aslake take,1 2 1 2 2 3 2 3 3
3242,POEM3,vnlace hand place stand withstand aliue land thriue depriue,1 2 1 2 2 3 2 3 3
3243,POEM3,rage would age old hold sight vntold might fight,1 2 1 2 2 3 2 3 3
3244,POEM3,syre this yre is amis lay his away stay,1 2 1 2 2 3 2 3 3
3245,POEM3,while see guile bee perplexitie bold flie hold behold,1 2 1 2 2 3 2 3 3
3246,POEM3,awe dame sawe came same clawes inflame pawes drawes,1 2 1 2 2 3 2 3 3
3247,POEM3,forse withstand corse hand vnderstand chest brand opprest brest,1 2 1 2 2 3 2 3 3
3248,POEM3,maid will dismaid spill fill spight nill light might,1 2 1 2 2 3 2 3 3
3249,POEM3,paine eares twaine teares heares so feares woe foe,1 2 1 2 2 3 2 3 3
3250,POEM4,duessa knight sansioy fight,1 2 1 2
3251,POEM4,professe fame ficklenesse dame blame remoue shame loue proue,1 2 1 2 2 3 2 3 3
3252,POEM4,lorne loialtie borne bee see garnished bee led traueiled,1 2 1 2 2 3 2 3 3
3253,POEM4,thitherward place hard disgrace case lay pace way day,1 2 1 2 2 3 2 3 3
3254,POEM4,bricke laid thick displaid dismaid towres laid bowres howres,1 2 1 2 2 3 2 3 3
3255,POEM4,behould wit mould sit flit hie it spie cunningly,1 2 1 2 2 3 2 3 3
3256,POEM4,right wide hight denide side dight abide sight bright,1 2 1 2 2 3 2 3 3
3257,POEM4,round vew confound knew shew pride crew side beautifide,1 2 1 2 2 3 2 3 3
3258,POEM4,spred day embellished array ray stone assay throne shone,1 2 1 2 2 3 2 3 3
3259,POEM4,childe wayne wilde rayne vaine eyen plaine skyen shyne,1 2 1 2 2 3 2 3 3
3260,POEM4,state disdayne hate layne trayne bright fayne delight wight,1 2 1 2 2 3 2 3 3
3261,POEM4,was hell pas swell dwell syre excell aspyre desyre,1 2 1 2 2 3 2 3 3
3262,POEM4,call be all soueraintie tyrannie hold pollicie old vphold,1 2 1 2 2 3 2 3 3
3263,POEM4,came faire name prepaire staire knee declare see maiestee,1 2 1 2 2 3 2 3 3
3264,POEM4,low wise show arise deuise sight guise dight spight,1 2 1 2 2 3 2 3 3
3265,POEM4,entertaine crew paine shew knew crowd vew prowd allowd,1 2 1 2 2 3 2 3 3
3266,POEM4,place call pace pall call blaze hall gaze amaze,1 2 1 2 2 3 2 3 3
3267,POEM4,clyme gay prime array say ride way pride wide,1 2 1 2 2 3 2 3 3
3268,POEM4,beasts ryde beheasts applyde guyde sin ryde thin begin,1 2 1 2 2 3 2 3 3
3269,POEM4,bare red care ded hed day led way astray,1 2 1 2 2 3 2 3 3
3270,POEM4,esloyne exercise essoyne otherwise riotise malady guise continually company,1 2 1 2 2 3 2 3 3
3271,POEM4,gluttony swyne luxury eyne fyne feast pyne beast deteast,1 2 1 2 2 3 2 3 3
3272,POEM4,clad heat had sweat eat can seat can man,1 2 1 2 2 3 2 3 3
3273,POEM4,thing go king so fo blew flow grew crew,1 2 1 2 2 3 2 3 3
3274,POEM4,lechery haire gelosy beare appeare eye deare by fantasy,1 2 1 2 2 3 2 3 3
3275,POEM4,faire filthinesse bare fanglenesse ficklenesse lookes ruefulnesse bookes hookes,1 2 1 2 2 3 2 3 3
3276,POEM4,saw loue law proue moue paine reproue braine traine,1 2 1 2 2 3 2 3 3
3277,POEM4,ride gold side hold told made sold trade waide,1 2 1 2 2 3 2 3 3
3278,POEM4,yplast ware tast spare compare none care owne vnknowne,1 2 1 2 2 3 2 3 3
3279,POEM4,suffise store couetise pore more hand sore stand band,1 2 1 2 2 3 2 3 3
3280,POEM4,rode chaw tode chaw maw sad saw had glad,1 2 1 2 2 3 2 3 3
3281,POEM4,say eyes lay vptyes implyes see couetyse felicitie companie,1 2 1 2 2 3 2 3 3
3282,POEM4,deeds vse feeds accuse abuse witt spues writt sitt,1 2 1 2 2 3 2 3 3
3283,POEM4,vvrath led hath hed red beheld ded held sweld,1 2 1 2 2 3 2 3 3
3284,POEM4,blood yrent wood gouernement auengement ouerpast repent forecast hast,1 2 1 2 2 3 2 3 3
3285,POEM4,vvrath strife scath knife life ire rife fire tire,1 2 1 2 2 3 2 3 3
3286,POEM4,beame hand teme stand band way land lay astray,1 2 1 2 2 3 2 3 3
3287,POEM4,sort aire sport faire chaire traine repaire vaine swaine,1 2 1 2 2 3 2 3 3
3288,POEM4,space yfed place ycled red find hardyhed vnkind mind,1 2 1 2 2 3 2 3 3
3289,POEM4,foy page destroy rage gage away wage fray pray,1 2 1 2 2 3 2 3 3
3290,POEM4,greedily darrayne hy traine paine might refraine right fight,1 2 1 2 2 3 2 3 3
3291,POEM4,bold wight hold knight despight slayn fight refrayn disdayn,1 2 1 2 2 3 2 3 3
3292,POEM4,guile loe vile foe woe requight showe knight right,1 2 1 2 2 3 2 3 3
3293,POEM4,pledge try edge enimy iollity hall gluttonie all call,1 2 1 2 2 3 2 3 3
3294,POEM4,displayd skye layd eye victory mace company place pace,1 2 1 2 2 3 2 3 3
3295,POEM4,fit annoy fit foy ioy eye destroy cheualrye flye,1 2 1 2 2 3 2 3 3
3296,POEM4,greet hart sweet smart dart howre hart powre stowre,1 2 1 2 2 3 2 3 3
3297,POEM4,past care cast ware snare graue bare caue gaue,1 2 1 2 2 3 2 3 3
3298,POEM4,clowd light shrowd spight right loue spright aboue moue,1 2 1 2 2 3 2 3 3
3299,POEM4,dismaid gone affraid none mone past grone last hast,1 2 1 2 2 3 2 3 3
3300,POEM4,shee field bee yield shield perce wield ferce reherce,1 2 1 2 2 3 2 3 3
3301,POEM4,guile you while subdew endew said renew aid obaid,1 2 1 2 2 3 2 3 3
3302,POEM5,field foe for goe,1 2 1 2
3303,POEM5,thought intent brought excellent torment knight turnament might,1 2 1 2 2 3 2 3
3304,POEM5,light gate faire mate haire aire way prepaire array day,1 2 3 2 3 3 4 3 4 4
3305,POEM5,hall eye fall melody melancholy chord cunningly record lord,1 2 1 2 2 3 2 3 3
3306,POEM5,sarazin warily pin eye araby ynd priuily bynd assynd,1 2 1 2 2 3 2 3 3
3307,POEM5,queene maiestie greene canapee see vew tree hew dew,1 2 1 2 2 3 2 3 3
3308,POEM5,hye addresse tye blesse heauinesse assayle impresse mayle fraile,1 2 1 2 2 3 2 3 3
3309,POEM5,strong great long heat threat fight beat light might,1 2 1 2 2 3 2 3 3
3310,POEM5,right pray flight way away smight affray sight fight,1 2 1 2 2 3 2 3 3
3311,POEM5,right foe bight flow show dyde grow wyde side,1 2 1 2 2 3 2 3 3
3312,POEM5,eye fyre thereby yre syre lake hyre slake ouertake,1 2 1 2 2 3 2 3 3
3313,POEM5,ouertake woe make foe so fall tho call all,1 2 1 2 2 3 2 3 3
3314,POEM5,speake awake weake shake sake bee strake knee bee,1 2 1 2 2 3 2 3 3
3315,POEM5,miscreant deare want beare reare clowd appeare alowd shrowd,1 2 1 2 2 3 2 3 3
3316,POEM5,arose knight chose might despight powres night bowres yours,1 2 1 2 2 3 2 3 3
3317,POEM5,eye blade enemy shade fade hie made victorie enmitie,1 2 1 2 2 3 2 3 3
3318,POEM5,queene knee seene gree cheualree knight glee hight bright,1 2 1 2 2 3 2 3 3
3319,POEM5,bed abide bled wide side melody diuide agony bitterly,1 2 1 2 2 3 2 3 3
3320,POEM5,strayes nile wayes crocodile guile teares while vnwares cares,1 2 1 2 2 3 2 3 3
3321,POEM5,euentide light abide knight spright day plight stay way,1 2 1 2 2 3 2 3 3
3322,POEM5,sad vew clad mew hew stood new brood wood,1 2 1 2 2 3 2 3 3
3323,POEM5,bright cleare sight feare appeare caue heare craue haue,1 2 1 2 2 3 2 3 3
3324,POEM5,proceede all breede clestiall hall vnmade fall betrade shade,1 2 1 2 2 3 2 3 3
3325,POEM5,eyes speare lyes beare deare borne heare scorne forlorne,1 2 1 2 2 3 2 3 3
3326,POEM5,queene race seene place deface moued face proued loued,1 2 1 2 2 3 2 3 3
3327,POEM5,rew mee ensew destinee necessitee seat see great excheat,1 2 1 2 2 3 2 3 3
3328,POEM5,all guilt fall spilt kilt am gilt came shame,1 2 1 2 2 3 2 3 3
3329,POEM5,kist face wist grace place bee race see thee,1 2 1 2 2 3 2 3 3
3330,POEM5,betakes witch makes pitch vnlich stampe twitch champe rampe,1 2 1 2 2 3 2 3 3
3331,POEM5,length lay strength day fray congealed may healed concealed,1 2 1 2 2 3 2 3 3
3332,POEM5,ground bay sound affray dismay owle bewray howle fowle,1 2 1 2 2 3 2 3 3
3333,POEM5,stole pace hole bace place past grace brast aghast,1 2 1 2 2 3 2 3 3
3334,POEM5,driue blood biliue stood mood wide brood side ride,1 2 1 2 2 3 2 3 3
3335,POEM5,acheron woefully phlegeton fry cry sent thereby punishment torment,1 2 1 2 2 3 2 3 3
3336,POEM5,cerberus along venemous tong strong enemy hong quietly equally,1 2 1 2 2 3 2 3 3
3337,POEM5,wheele sin reele lin chin maw gin law draw,1 2 1 2 2 3 2 3 3
3338,POEM5,place smart pace part art comfortlesse part remedilesse redresse,1 2 1 2 2 3 2 3 3
3339,POEM5,was bore surpas forbore more refused before accused abused,1 2 1 2 2 3 2 3 3
3340,POEM5,besought cast brought aghast ouercast yrent chast went moniment,1 2 1 2 2 3 2 3 3
3341,POEM5,donne end sonne rend offend smart frend art part,1 2 1 2 2 3 2 3 3
3342,POEM5,raine reuiue againe depriue aliue sore striue restore euermore,1 2 1 2 2 3 2 3 3
3343,POEM5,alight armes knight armes harmes praise charmes raise daies,1 2 1 2 2 3 2 3 3
3344,POEM5,vaine rew paine renew dew pay new defray day,1 2 1 2 2 3 2 3 3
3345,POEM5,king quight thing might night sonne might wonne donne,1 2 1 2 2 3 2 3 3
3346,POEM5,leach lay teach away stay cure way pure recure,1 2 1 2 2 3 2 3 3
3347,POEM5,night pride knight wide ride away spide lay day,1 2 1 2 2 3 2 3 3
3348,POEM5,eie wise captiuitie couetise riotise tyrannesse surmise mercilesse wretchednesse,1 2 1 2 2 3 2 3 3
3349,POEM5,babylon adore vpon dore yore enhaunst store aduaunst daunst,1 2 1 2 2 3 2 3 3
3350,POEM5,was warrayd pas obayd layd pride vpbrayd magnifide dide,1 2 1 2 2 3 2 3 3
3351,POEM5,throwne stall strowne fall all lentulus hanniball marius antonius,1 2 1 2 2 3 2 3 3
3352,POEM5,mixt yoke transfixt spoke choke will stroke kill fill,1 2 1 2 2 3 2 3 3
3353,POEM5,thralles day falles decay lay bowres play howres stowres,1 2 1 2 2 3 2 3 3
3354,POEM5,tould sight would plight light wyde flight spyde descryde,1 2 1 2 2 3 2 3 3
3355,POEM5,way laystall lay funerall fall beside wall spide pride,1 2 1 2 2 3 2 3 3
3356,POEM6,grace releast adore beheast,1 2 1 2
3357,POEM6,saile vnwares bewaile stares dares ouersight cares knight sight,1 2 1 2 2 3 2 3 3
3358,POEM6,speed behind dreed vnkind find sake ynd forsake ouertake,1 2 1 2 2 3 2 3 3
3359,POEM6,defeat wilde heat defilde vilde traynes yilde gaynes constraines,1 2 1 2 2 3 2 3 3
3360,POEM6,while sore guile abhore euermore eye before skye chastitye,1 2 1 2 2 3 2 3 3
3361,POEM6,fayle batteree assayle bee chastetee behold see withhold bold,1 2 1 2 2 3 2 3 3
3362,POEM6,comfortlesse cryes distresse skyes eyes sight implyes wight plight,1 2 1 2 2 3 2 3 3
3363,POEM6,thought way wrought pray bray resownd away rownd sownd,1 2 1 2 2 3 2 3 3
3364,POEM6,voice meriment noyce lament incontinent espide rablement bide ride,1 2 1 2 2 3 2 3 3
3365,POEM6,place desolate face late hate sight state bright plight,1 2 1 2 2 3 2 3 3
3366,POEM6,dwell shake fell take make him forsake lim grim,1 2 1 2 2 3 2 3 3
3367,POEM6,hart had smart sad yclad lay glad away obay,1 2 1 2 2 3 2 3 3
3368,POEM6,commit truth sit ensuth youth soueraine ruth plaine faine,1 2 1 2 2 3 2 3 3
3369,POEM6,guise time arise crime prime round ryme ground cround,1 2 1 2 2 3 2 3 3
3370,POEM6,sound ring ground spring bring out gouerning stout about,1 2 1 2 2 3 2 3 3
3371,POEM6,glad inuent mad present excellent rare intent faire compaire,1 2 1 2 2 3 2 3 3
3372,POEM6,flat wood what stood brood see mood bee knee,1 2 1 2 2 3 2 3 3
3373,POEM6,reuiue cyparisse aliue this amisse boy blisse ioy annoy,1 2 1 2 2 3 2 3 3
3374,POEM6,hamadryades apace naiades face grace mind disgrace kind find,1 2 1 2 2 3 2 3 3
3375,POEM6,maid eyes staid miseries plyes vaine idolatryes restraine fayn,1 2 1 2 2 3 2 3 3
3376,POEM6,knight came right name fame might shame right delight,1 2 1 2 2 3 2 3 3
3377,POEM6,wyld betyde myld labryde tyde swayne wyde payne vayne,1 2 1 2 2 3 2 3 3
3378,POEM6,burne company turne fly venery find eye vnbind kind,1 2 1 2 2 3 2 3 3
3379,POEM6,held desire sweld sire retire childe aspire wilde exilde,1 2 1 2 2 3 2 3 3
3380,POEM6,but feare put beare teare make beare ouertake quake,1 2 1 2 2 3 2 3 3
3381,POEM6,grew guise vew aduise despise learne wise sterne earne,1 2 1 2 2 3 2 3 3
3382,POEM6,more compell bore cruell fell draw quell aw law,1 2 1 2 2 3 2 3 3
3383,POEM6,day sonne way donne runne requere wonne beare feare,1 2 1 2 2 3 2 3 3
3384,POEM6,sight away affright stay say ioy play toy boy,1 2 1 2 2 3 2 3 3
3385,POEM6,game raught name taught haught knowne sought ouerthrowne blown,1 2 1 2 2 3 2 3 3
3386,POEM6,faire spent repaire auncient intent found habiliment around redound,1 2 1 2 2 3 2 3 3
3387,POEM6,rare knew compare rew threw crueltie trew company veritie,1 2 1 2 2 3 2 3 3
3388,POEM6,knight lament delight torment spent wise intent deuise arise,1 2 1 2 2 3 2 3 3
3389,POEM6,gone old alone bold told againe hold paine plaine,1 2 1 2 2 3 2 3 3
3390,POEM6,day espide way ride betide redcrosse aside losse crosse,1 2 1 2 2 3 2 3 3
3391,POEM6,forworne way torne ray day ynde stay behind bind,1 2 1 2 2 3 2 3 3
3392,POEM6,inquerd new herd knew trew red rew red ded,1 2 1 2 2 3 2 3 3
3393,POEM6,thrild vaine fild paine againe reliefe plaine griefe chiefe,1 2 1 2 2 3 2 3 3
3394,POEM6,day rew way new hew strife imbrew life knife,1 2 1 2 2 3 2 3 3
3395,POEM6,bee wonne see donne sonne reft wonne left cleft,1 2 1 2 2 3 2 3 3
3396,POEM6,hast opprest fast ghest rest side supprest espide defide,1 2 1 2 2 3 2 3 3
3397,POEM6,miscreaunt train vaunt slain maintain yield amain shield field,1 2 1 2 2 3 2 3 3
3398,POEM6,elfe sent selfe blent intent slew lent rew trew,1 2 1 2 2 3 2 3 3
3399,POEM6,fell assaile quell maile fraile eie raile satisfie die,1 2 1 2 2 3 2 3 3
3400,POEM6,pursue let renue met fret retire whet respire entire,1 2 1 2 2 3 2 3 3
3401,POEM6,once more attonce before gore known sore thrown sown,1 2 1 2 2 3 2 3 3
3402,POEM6,sarazin memory sin hastily eie staid plie maid said,1 2 1 2 2 3 2 3 3
3403,POEM6,mad fate had late hate ayd pate mayd afrayd,1 2 1 2 2 3 2 3 3
3404,POEM6,told stay behold fray away apace decay cace place,1 2 1 2 2 3 2 3 3
3405,POEM7,made opprest great distrest,1 2 1 2
3406,POEM7,ware traine faire graine faine frame entertaine,1 2 1 2 2 3 2
3407,POEM7,dame name night pryde knight bide wide sate side plate ate,1 1 2 3 2 3 3 4 3 4 4
3408,POEM7,bayes wind playes kind mind greet vnkind vnmeet sweet,1 2 1 2 2 3 2 3 3
3409,POEM7,treat shade heat glade made well fade dwell befell,1 2 1 2 2 3 2 3 3
3410,POEM7,fayre chace ayre race disgrace flow place slow grow,1 2 1 2 2 3 2 3 3
3411,POEM7,was graile glas faile fraile felt assaile melt swelt,1 2 1 2 2 3 2 3 3
3412,POEM7,dame grownd fame sownd rebownd shake astownd make take,1 2 1 2 2 3 2 3 3
3413,POEM7,dight enimy sight hye skye dreed eye exceed seed,1 2 1 2 2 3 2 3 3
3414,POEM7,was sire pas inspire yre time expire slime crime,1 2 1 2 2 3 2 3 3
3415,POEM7,delight yborne might scorne forlorne stayde torne made dismayde,1 2 1 2 2 3 2 3 3
3416,POEM7,aduance mayne praunce vaine darrayne dismayde vaine made blade,1 2 1 2 2 3 2 3 3
3417,POEM7,mercilesse towre blesse flowre stowre blow powre ouerthrow low,1 2 1 2 2 3 2 3 3
3418,POEM7,wrought skill fraught kill fill choke will smoke stroke,1 2 1 2 2 3 2 3 3
3419,POEM7,knight hye quight crye skye sake dye make take,1 2 1 2 2 3 2 3 3
3420,POEM7,harmes spake armes take make corse awake forse remorse,1 2 1 2 2 3 2 3 3
3421,POEM7,deare eye weare hye maiestye men tye fen den,1 2 1 2 2 3 2 3 3
3422,POEM7,snake slew lake new subdew was grew bras glas,1 2 1 2 2 3 2 3 3
3423,POEM7,length raught strength braught naught tread foretaught head dread,1 2 1 2 2 3 2 3 3
3424,POEM7,fall steed thrall weed need maisterlesse bleed heauinesse distresse,1 2 1 2 2 3 2 3 3
3425,POEM7,way met pray let set spake regret forsake quake,1 2 1 2 2 3 2 3 3
3426,POEM7,newes within shewes begin chin turne win retourne mourne,1 2 1 2 2 3 2 3 3
3427,POEM7,sight behold light mould vnfould tyde cold side hide,1 2 1 2 2 3 2 3 3
3428,POEM7,ioue guyde droue hyde wyde breed abyde feed meed,1 2 1 2 2 3 2 3 3
3429,POEM7,ground againe swownd paine raine enemie vaine tragedie eie,1 2 1 2 2 3 2 3 3
3430,POEM7,spight dart plight hart part wound smart stound found,1 2 1 2 2 3 2 3 3
3431,POEM7,declare old faire bold mould about hould stout doubt,1 2 1 2 2 3 2 3 3
3432,POEM7,end assay contend tway lay losse day redcrosse tosse,1 2 1 2 2 3 2 3 3
3433,POEM7,was find pas assynd mind bale wind dale vale,1 2 1 2 2 3 2 3 3
3434,POEM7,meet way meet away ray bare may ware rare,1 2 1 2 2 3 2 3 3
3435,POEM7,stone mights shone lights sights hong slights strong tong,1 2 1 2 2 3 2 3 3
3436,POEM7,gold bred enfold spred hed throw red show low,1 2 1 2 2 3 2 3 3
3437,POEM7,crest diuersly drest iollity hye alone daintily one blowne,1 2 1 2 2 3 2 3 3
3438,POEM7,was seene bras bene cleene mould keene could would,1 2 1 2 2 3 2 3 3
3439,POEM7,disclose dismay foes affray ray attaint ouerlay faint constraint,1 2 1 2 2 3 2 3 3
3440,POEM7,might call sight fall appall transmew all subdew hew,1 2 1 2 2 3 2 3 3
3441,POEM7,exceedes well deedes excell spell wrought fell brought sought,1 2 1 2 2 3 2 3 3
3442,POEM7,squire bare fire square faire bit aire sit bit,1 2 1 2 2 3 2 3 3
3443,POEM7,drew entertaine knew distraine paine display faine bewray say,1 2 1 2 2 3 2 3 3
3444,POEM7,speach deepe reach creepe steepe bale keepe auaile waile,1 2 1 2 2 3 2 3 3
3445,POEM7,knight great spright treat intrete hart discrete smart impart,1 2 1 2 2 3 2 3 3
3446,POEM7,tould said would aid displaid despaire staid paire repaire,1 2 1 2 2 3 2 3 3
3447,POEM7,speach thought breach wrought brought griefe thought reliefe briefe,1 2 1 2 2 3 2 3 3
3448,POEM7,seene mockeries queene destinies felicities enuy territories by continually,1 2 1 2 2 3 2 3 3
3449,POEM7,enemy sight tartary might quight fall flight wall thrall,1 2 1 2 2 3 2 3 3
3450,POEM7,stout subdew about crew pursew win grew sin bin,1 2 1 2 2 3 2 3 3
3451,POEM7,praise spred raise maidenhed sped bright red knight might,1 2 1 2 2 3 2 3 3
3452,POEM7,good knight blood might right made fight dismaide blade,1 2 1 2 2 3 2 3 3
3453,POEM7,powre speare stowre beare heare losse deare redcrosse tosse,1 2 1 2 2 3 2 3 3
3454,POEM7,had redeeme bad misdeeme seeme despight esteeme might aright,1 2 1 2 2 3 2 3 3
3455,POEM7,forsooke lead betooke tread dead meete dread sweete vnmeete,1 2 1 2 2 3 2 3 3
3456,POEM7,betraid tall dismaid mall fall behold thrall hold told,1 2 1 2 2 3 2 3 3
3457,POEM7,faint bespake plaint quake take knight forsake spright right,1 2 1 2 2 3 2 3 3
3458,POEM8,deare fight beast quight,1 2 1 2
3459,POEM8,enfold fall vphold all continuall pride thrall dyde guide,1 2 1 2 2 3 2 3 3
3460,POEM8,came hie same lie tyrannie assay by stay day,1 2 1 2 2 3 2 3 3
3461,POEM8,might wall wight call small gold all told manifold,1 2 1 2 2 3 2 3 3
3462,POEM8,sound vaine around againe traine blast vaine fast brast,1 2 1 2 2 3 2 3 3
3463,POEM8,blew ground flew sownd fownd bowre astownd stowre powre,1 2 1 2 2 3 2 3 3
3464,POEM8,came beast flame creast feast shild addrest fild thrild,1 2 1 2 2 3 2 3 3
3465,POEM8,fight disdaine hight graine slaine pere maine nere beare,1 2 1 2 2 3 2 3 3
3466,POEM8,might way sight sway clay throw assay blow show,1 2 1 2 2 3 2 3 3
3467,POEM8,mood bent food dreriment firmament way rent stay clay,1 2 1 2 2 3 2 3 3
3468,POEM8,ground light found quight bright blocke might stocke rocke,1 2 1 2 2 3 2 3 3
3469,POEM8,wound paine sound againe plaine sting complaine bellowing ring,1 2 1 2 2 3 2 3 3
3470,POEM8,saw estate draw late gate brands retrate hand stand,1 2 1 2 2 3 2 3 3
