textid,poem,endwords,goldvector
1910,POEM8,reclined above mind love move pride relied woe deride flow melt born felt scorn,1 2 1 2 2 3 3 4 3 4 5 6 5 6
1911,POEM9,care renew fair view delight shore bright more appear portrays near ways retain complain,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1912,POEM10,resort shed court head power down hour crown arms prove charms love deny eye,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1913,POEM11,shore break take roar,1 2 2 1
1914,POEM11,howl sea me soul,1 2 2 1
1915,POEM11,fate stand land late cries dies,1 2 2 1 3 3
1916,POEM12,moon blow zone snow fame road inflame blood flown pine known thine be thee,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1917,POEM13,streamd sighs eyes beamd divine love move mine shape maid fade escape found wound,1 2 2 1 3 4 4 3 5 6 6 5 7 7
1918,POEM14,beam blow stream flow conceals appears reveals tears time decay prime away despair there,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1919,POEM15,hours grove flowers love,1 2 1 2
1920,POEM15,rise flame lies same,1 2 1 2
1921,POEM15,dwell deplore well more remains contains,1 2 1 2 3 3
1922,POEM16,flame tree name me pine break thine speak head wing shade sing rest nest,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1923,POEM17,runs ancestry sons thee,1 2 1 2
1924,POEM17,loves raise groves praise,1 2 1 2
1925,POEM17,art mind heart mankind be nobility,1 2 1 2 3 3
1926,POEM18,designd among joind song hours brief flowers leaf placed won taste son shade fade,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1927,POEM19,shower hide hour bride arise send eyes friend blow brow go now shine thine,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1928,POEM20,breast bear rest despair here lies appear eyes sight slave light grave flies dies,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1929,POEM21,vale tears tale ears glades move shades love pain relate strain fate endure cure,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1930,POEM22,eyes days hopesarise rays drear among appear along dark raves mark waves fly die,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1931,POEM23,shade wave laid grave day glide pay suicide rays bed eyes dead weep sleep,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1932,POEM24,sphere try here destiny care forgiven despair heaven depart deplore heart more pain vain,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1933,POEM25,worn appear adorn dear here dream ear stream side spring tide sing relate fate,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1934,POEM26,play care today fare ray mirth lay earth birth pain worth vain fears tears,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1935,POEM27,profaned feel disdaind steal ray last away blast bind storm dart mind form heart,1 2 1 2 3 4 3 4 5 6 7 5 6 7
1936,POEM28,mart belong heart song seek flaunts cheek haunts strain tone again own lay way,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1937,POEM29,weaves flowers leaves bowers showers sheaves bereaves hours mirth dread earth head restore more,1 2 1 2 3 4 4 3 5 6 5 6 7 7
1938,POEM30,veil arise sighs gale pale eyes melodies bewail hour meet wind power sweet mind,1 2 2 1 3 4 4 3 5 6 7 5 6 7
1939,POEM31,along caves among waves tide leads side meads shine raise mine praise impart heart,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1940,POEM32,aspire appears years lyre require fears tears fire lays mind praise confined bind bays,1 2 2 1 3 4 4 3 5 6 7 5 6 7
1941,POEM33,braves howl waves soul press worth happiness earth melt bear felt there sigh die,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1942,POEM34,way hours lay flowers tree lose poesy muse day come away tomb shore more,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1943,POEM35,realm powers helm flowers spring entwined bring mind blend race divine pretend grace thine,1 2 1 2 3 4 3 4 5 6 7 5 6 7
1944,POEM36,free flies arise thee ties see eyes agree alone throne complain unknown brain pain,1 2 2 1 3 4 3 4 5 5 6 5 6 6
1945,POEM37,night wane light main mind complain vain wind find art heart resigned given heaven,1 2 1 2 3 4 4 3 5 6 6 5 7 7
1946,POEM38,tide flow wide blow west glows rest repose main charms brain alarms prove love,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1947,POEM39,unfit foundtranquillity eye sit breath lie death die peace scene resign cease serene mine,1 2 2 1 3 4 3 4 5 6 7 5 6 7
1948,POEM40,trees mourn breeze fern bourn fling discern wing spring strain bring pain part heart,1 2 1 3 2 4 3 4 4 5 4 5 6 6
1949,POEM41,confine isle smile repine brow decline know mine show sail fail woe toils recoils,1 2 2 1 3 4 3 4 5 6 6 5 7 7
1950,POEM42,tides combines confines rides cave bed dead grave shore wave rave more opprest rest,1 2 2 1 3 4 4 3 5 6 6 5 7 7
1951,POEM43,shore shrine mine deplore resign more recline pore ear swell here shell tear cell,1 2 2 1 2 1 2 1 3 4 3 4 3 4
1952,POEM44,drear blast near past deer fern hear hern overturn deface learn grace decay lay,1 2 1 2 1 3 1 3 3 4 3 4 5 5
1953,POEM45,invoke drew broke true dead dress head happiness viewd fly depart subdued eye heart,1 2 1 2 3 4 3 4 5 6 7 5 6 7
1954,POEM46,stray regret allay forget prey powers essay flowers bloom view illume strew tomb gloom,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1955,POEM47,entwine drest mine rest opprest repine resign blest breast true possest dew save grave,1 2 1 2 2 1 1 2 2 3 2 3 4 4
1956,POEM48,blest hours prest bowers flowers anew lowrs adieu voice grove rejoice love serene scene,1 2 1 2 2 3 2 3 4 5 4 5 6 6
1957,POEM49,breast flock rock rest rude blest possest solitude illume charms gloom arms impart heart,1 2 2 1 3 1 1 3 4 5 4 5 6 6
1958,POEM50,roves night loves height ray verge day surge oppressd slow unblest go rest woe,1 2 1 2 3 4 3 4 5 6 5 6 5 6
1959,POEM51,side light tide night wave way cave day waste deplore past more pain again,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1960,POEM52,arise flowers flies bowers oppressd reclined wind rest find bear hind care close repose,1 2 1 2 3 4 4 3 5 6 5 6 7 7
1961,POEM53,gale float vale note grove earth love forth lay again way pain combine thine,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1962,POEM54,untraced glade waste shade flood beneath wood death dismay night ray sight way light,1 2 1 2 3 4 3 4 5 6 5 6 5 6
1963,POEM55,chains sea pains thee flock give clock live art shrine impart combine heart mine,1 2 1 2 3 4 3 4 5 6 5 6 5 6
1964,POEM56,spring new wing dew eyes shine cries mine flower enfold bower behold dust disgust,1 2 1 2 3 4 3 4 5 6 5 6 7 7
1965,POEM57,sky shroud cloud fly high proud lie loud elate worth great birth fate earth,1 2 2 1 1 2 1 2 3 4 3 4 3 4
1966,POEM58,mien eye seen insanity prayer despair find kind sight gay delight away,1 2 1 2 3 3 4 4 5 6 5 6
1967,POEM58,eyes rise flower power,1 1 2 2
1968,POEM58,adieu came untrue name cure endure vain pain,1 2 1 2 3 3 4 4
1969,POEM58,power impart hour heart sport court deplore more,1 2 1 2 3 3 4 4
1970,POEM58,breast pain rest again repose woes undismayd fade,1 2 1 2 3 3 4 4
1971,POEM59,skies gloom arise come,1 2 1 2
1972,POEM59,night deplore light roar,1 2 1 2
1973,POEM59,burst rave accurst grave,1 2 1 2
1974,POEM59,hair speech despair beech,1 2 1 2
1975,POEM59,slept flow wept below,1 2 1 2
1976,POEM59,heap relate deep fate,1 2 1 2
1977,POEM59,thee impart sea heart,1 2 1 2
1978,POEM59,driven tear heaven hear,1 2 1 2
1979,POEM59,again pour pain more,1 2 1 2
1980,POEM59,beneath form death storm,1 2 1 2
1981,POEM59,blaze above days love,1 2 1 2
1982,POEM59,sea said me oerpaid,1 2 1 2
1983,POEM59,roar ear more here,1 2 1 2
1984,POEM59,stay past away blast,1 2 1 2
1985,POEM59,pain bed vain dead,1 2 1 2
1986,POEM59,roll fail soul hail,1 2 1 2
1987,POEM59,come sweep tomb sleep,1 2 1 2
1988,POEM60,rose play disclose day no delayd blow head,1 2 1 2 3 4 3 4
1989,POEM60,breast tomb blest doom there adorn dare thorn,1 2 1 2 3 4 3 4
1990,POEM60,compose divide rose hide maid charms fade arms,1 2 1 2 3 4 3 4
1991,POEM61,earth birth below woe tost lost hurld world fold gold,1 1 2 2 3 3 4 4 5 5
1992,POEM61,plain main stood blood among sung delight night wove love bay away sought bought,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1993,POEM61,place grace refined mind woe bow pined womankind,1 1 2 2 3 3 4 4
1994,POEM61,disarm charm destroy joy view do,1 1 2 2 3 3
1995,POEM61,train reign task casque bound round dew new sighs eyes,1 1 2 2 3 3 4 4 5 5
1996,POEM61,well tell imparts hearts smiles wiles brought draught,1 1 2 2 3 3 4 4
1997,POEM61,cried pride blows rose plain seine wing bring,1 1 2 2 3 3 4 4
1998,POEM61,me lys spell well fire aspire dance advance came flame retire fire,1 1 2 2 3 3 4 4 5 5 6 6
1999,POEM61,round found refined womankind life wife despair care,1 1 2 2 3 3 4 4
2000,POEM61,glow snow applied denied,1 1 2 2
2001,POEM61,wears ears fears,1 1 1
2002,POEM61,restrain vain swell farewell,1 1 2 2
2003,POEM61,own ton pain reign behold enrolld nursed first arise eyes bled led,1 1 2 2 3 3 4 4 5 5 6 6
2004,POEM61,array day bind wind disdain obtain absurd third,1 1 2 2 3 3 4 4
2005,POEM61,refuse muse refined mind destroy eye bloom tomb,1 1 2 2 3 3 4 4
2006,POEM62,crownd around foam storms forms home,1 1 2 3 3 2
2007,POEM62,domain plain groves thatchd attachd loves,1 1 2 3 3 2
2008,POEM62,heart art care soil toil there,1 1 2 3 3 2
2009,POEM62,race place decline steeps peeps vine,1 1 2 3 3 2
2010,POEM62,stored adored knows spread bed repose,1 1 2 3 3 2
2011,POEM62,abode road flash among along crash,1 1 2 3 3 2
2012,POEM62,woe snow above breast possest love,1 1 2 3 3 2
2013,POEM62,stands hands breath weight height death,1 1 2 3 3 2
2014,POEM62,mine repine deplore become home more,1 1 2 3 3 2
2015,POEM63,denies impart eyes heart,1 2 1 2
2016,POEM63,guess see express me,1 2 1 2
2017,POEM63,vain prove explain love,1 2 1 2
2018,POEM64,scene eighteen elate spring bring periodthirtyeight,1 1 2 3 3 2
2019,POEM64,sage age hate face trace ofthirtyeight,1 1 2 3 3 2
2020,POEM64,view do fate arrived survived andthirtyeight,1 1 2 3 3 2
2021,POEM64,flies denies await grey away atthirtyeight,1 1 2 3 3 2
2022,POEM64,contradicts inflicts create view true atthirtyeight,1 1 2 3 3 2
2023,POEM64,destroy enjoy tete pour hour thirtyeight,1 1 2 3 3 2
2024,POEM64,truth youth bait ran plan atthirtyeight,1 1 2 3 3 2
2025,POEM64,sway away late survives lives ofthirtyeight,1 1 2 3 3 2
2026,POEM64,engage age estimate powers ours hours fortyeight,1 1 2 3 3 3 2
2027,POEM65,long wrong regret yet gave grave powers flowers withstand hand,1 1 2 2 3 3 4 4 5 5
2028,POEM65,care bear roll soul impart heart cease peace,1 1 2 2 3 3 4 4
2029,POEM65,eyes arise pain remain prest rest review you prove love,1 1 2 2 3 3 4 4 5 5
2030,POEM66,gale dew vale you green dispense seen sense day undismayd away shade mild child,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2031,POEM66,float wind note mind break repose awake woes rest drear suggest fear prevails fails,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2032,POEM67,unblest pain rest vain gleam low beam snow night stray light way care despair,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2033,POEM68,furze spread stirs thread dew loom flew bloom receives fade believes made morn thorn,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2034,POEM69,pain wave again grave swell ore skill shore air woedeprest despair breast part heart,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2035,POEM70,blew storms forms drew flowers blast past powers aid entwine fade mine rude gratitude,1 2 2 1 3 4 4 3 5 6 5 6 7 7
2036,POEM71,shore caves deplore waves rock height shock night deep opprest sleep rest breast weep,1 2 1 2 3 4 3 4 5 6 5 6 6 5
2037,POEM72,sky aghast i blast food flight wood night gloom shun tomb undone air despair,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2038,POEM73,breast eyes west rise keep away deep day vain june pain noon appears tears,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2039,POEM74,ray between seen day nears shore appears more discern trees disease return elate fate,1 2 2 1 3 4 3 4 5 6 6 5 7 7
2040,POEM75,hies slow eyes below sighs turf lies surf brink fear shrink here know woe,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2041,POEM76,northeast sound breast round strand display sand bay bleak float seek remote mourn return,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2042,POEM77,night stream beam sight eyes above rise love retire sea fire me ray way,1 2 2 1 3 4 3 4 5 6 5 6 7 7
2043,POEM78,led strewn bed unknown leaf repine thine grief bread rave head grave weight fate,1 2 1 2 3 4 4 3 5 6 5 6 7 7
2044,POEM79,care blast past prepare hear towers drear lowers mine repose resign close deplore more,1 2 2 1 3 4 3 4 5 6 5 6 7 7
2045,POEM80,frown way down day air moon there noon edge shade sedge maid train again,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2046,POEM81,hour go power know control reign disdain soul field found shield renownd denied died,1 2 1 2 3 4 4 3 5 6 5 6 7 7
2047,POEM82,line air where design minute veil pursuit sail weaves breathes leaves wreaths revolve dissolve,1 2 2 1 3 4 3 4 5 6 5 6 7 7
2048,POEM83,gale wing hail spring more cares explore airs wave ground grave round repine mine,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2049,POEM84,view take forsake you eyes hue dyes varieties dew sighs remote caves float waves,1 2 2 1 3 4 3 3 4 3 5 6 5 6
2050,POEM85,queen delight serene night forsook reign look main glare deep hair leap sky i,1 2 1 2 3 4 3 4 5 6 5 6 7 7
2051,POEM86,breast scene dressd green hours trees bees flowers fern bed turn led possess happiness,1 2 1 2 3 4 4 3 5 6 5 6 7 7
2052,POEM87,sublime solitude rhyme rude blood subdued time chime approved fled moved bled dead loved,1 2 1 2 3 2 4 4 5 6 5 6 6 5
2053,POEM88,lies brow skies slow low scene spread serene shed seen red dead flood blood,1 2 1 2 2 3 4 3 4 3 4 4 5 5
2054,POEM89,may morn torn ray day mourn away return pressd recedes bleeds rest keep weep,1 2 2 1 1 2 1 2 3 4 4 3 5 5
2055,POEM90,eye old charity mould,1 2 1 2
2056,POEM90,ends come friends home,1 2 1 2
2057,POEM90,forth bier earth tear,1 2 1 2
2058,POEM90,cease oppressd peace rest,1 2 1 2
2059,POEM90,fate ran great man,1 2 1 2
2060,POEM90,doom trod come god,1 2 1 2
2061,POEM91,howling shore scowling roar,1 2 1 2
2062,POEM91,reclining seat repining feet,1 2 1 2
2063,POEM91,heaving air deceiving care,1 2 1 2
2064,POEM91,tresses flowers distresses hours,1 2 1 2
2065,POEM91,sorrow stray tomorrow today,1 2 1 2
2066,POEM91,spreading behind dreading mankind,1 2 1 2
2067,POEM91,anguish soil languish toil,1 2 1 2
2068,POEM91,renewing appears ruin fears,1 2 1 2
2069,POEM91,me deplore me more,1 2 1 2
2070,POEM92,oer shore moves groves files isles,1 1 2 2 3 3
2071,POEM92,confined behind eaves raves pain vain,1 1 2 2 3 3
2072,POEM92,wear here divide side proceed tweed fly i bestow go,1 1 2 2 3 3 4 4 5 5
2073,POEM92,led bread afloat culotte gains pains,1 1 2 2 3 3
2074,POEM92,stare there square consent rent rolld acold divert shirt,1 1 1 2 2 3 3 4 4
2075,POEM92,king string moon spoon,1 1 2 2
2076,POEM92,braves waves sleep deep,1 1 2 2
2077,POEM92,trouble cobble poissarde regard handing landing,1 1 2 2 3 3
2078,POEM92,toil soil come home his bliss store door burn return,1 1 2 2 3 3 4 4 5 5
2079,POEM92,unanneald field em horsham,1 1 2 2
2080,POEM92,shed head breast blessd given heaven,1 1 2 2 3 3
2081,POEM93,attend friend unite sight,1 1 2 2
2082,POEM93,approved loved trust just,1 1 2 2
2083,POEM94,stone thrown waves tower hour graves,1 1 2 3 3 2
2084,POEM94,shroud cloud head beneath breathe dead,1 1 2 3 3 2
2085,POEM94,eyes arise strand roar shore hand,1 1 2 3 3 2
2086,POEM94,cast waste block toil soil rock,1 1 2 3 3 2
2087,POEM94,oerspread head breath down frown death,1 1 2 3 3 2
2088,POEM94,halfdressd nest ear flies cries drear,1 1 2 3 3 2
2089,POEM94,grey stray main discern return again,1 1 2 3 3 2
2090,POEM94,uptorn mourn red ray way bed,1 1 2 3 3 2
2091,POEM94,surveys bays course blinds winds force,1 1 2 3 3 2
2092,POEM94,skies rise urge accursed burst surge,1 1 2 3 3 2
2093,POEM94,grave wave land eyes rise strand,1 1 2 3 3 2
2094,POEM94,form storm tear reap deep spare,1 1 2 3 3 2
2095,POEM94,possessd breast wait worn return fate,1 1 2 3 3 2
2096,POEM95,weaves leaves blown own sear year,1 1 2 2 3 3
2097,POEM95,dares stars pale gale blow below,1 1 2 2 3 3
2098,POEM95,eyes rise breath death,1 1 2 2
2099,POEM95,hours bowers mind wind,1 1 2 2
2100,POEM96,cried found replied around arise ray skies away,1 2 1 2 3 4 3 4
2101,POEM96,blow glades low shades surf notes turf floats,1 2 1 2 3 4 3 4
2102,POEM96,leaves exhale sheaves vale assumes lies blooms eyes,1 2 1 2 3 4 3 4
2103,POEM97,north worth emboss moss fold gold oppose snows,1 1 2 2 3 3 4 4
2104,POEM97,fair air bowers flowers wove love engage age days sprays trail gale tossd lost,1 1 2 2 3 3 4 4 5 5 6 6 7 7
2105,POEM97,storms forms prey away stern learn hung tongue,1 1 2 2 3 3 4 4
2106,POEM97,despair were lives gives sky panoply bed head,1 1 2 2 3 3 4 4
2107,POEM97,mind mankind bliss is worst burst fast blast,1 1 2 2 3 3 4 4
2108,POEM98,hurst decay nursed accursed away,1 2 1 1 2
2109,POEM98,fold good old bold wood,1 2 1 1 2
2110,POEM98,may laid away day stead,1 2 1 1 2
2111,POEM98,died alone hied betide town,1 2 1 1 2
2112,POEM98,west near best distressd cheer,1 2 1 1 2
2113,POEM98,maid hue displayd strayd blue,1 2 1 1 2
2114,POEM98,while lot smile toil forgot,1 2 1 1 2
2115,POEM98,arbeal reclined steal meal dined,1 2 1 1 2
2116,POEM98,glade move strayd said dove,1 2 1 1 2
2117,POEM98,believes speech deceives leaves beech,1 2 1 1 2
2118,POEM98,blow earth go snow hearth,1 2 1 1 2
2119,POEM98,down rain grown alone again,1 2 1 1 2
2120,POEM98,supplies abode sighs eyes road,1 2 1 1 2
2121,POEM98,affright high light night sky,1 2 1 1 2
2122,POEM98,told on cold told gone,1 2 1 1 2
2123,POEM98,crept room wept slept come,1 2 1 1 2
2124,POEM98,moan wood alone unknown stood,1 2 1 1 2
2125,POEM98,he obtaind see me gaind,1 2 1 1 2
2126,POEM98,force west course remorse breast,1 2 1 1 2
2127,POEM98,eyed view side cried adieu,1 2 1 1 2
2128,POEM98,sustain forlorn pain complain born,1 2 1 1 2
2129,POEM98,dear woe fear tear flow,1 2 1 1 2
2130,POEM98,wed more sped dead shore,1 2 1 1 2
2131,POEM98,near spot bear dear forgot,1 2 1 1 2
2132,POEM98,arbeal moan steal heal alone,1 2 1 1 2
2133,POEM98,tears weaves appears hears leaves,1 2 1 1 2
2134,POEM98,birth scar hearth earth war,1 2 1 1 2
2135,POEM99,field yield shrine appear year mine,1 1 2 3 3 2
2136,POEM99,flower weed exceed bestow hour woe power,1 2 2 3 1 3 1
2137,POEM99,cheats wove sweets love crownd frownd,1 2 1 2 3 3
2138,POEM99,flown mine alone grief leaf thine,1 2 1 3 3 2
2139,POEM99,ease disease sleep weep charm disarm seat beat,1 1 2 2 3 3 4 4
2140,POEM99,give live die despair dare implore fly more,1 1 2 3 3 4 2 4
2141,POEM99,spread head impart heart power flower try,1 1 2 2 3 3 4
2142,POEM100,boys joys stoop hoop,1 1 2 2
2143,POEM100,delight kite call ball these please youth truth,1 1 2 2 3 3 4 4
2144,POEM100,fear appear child mild eyes sighs,1 1 2 2 3 3
2145,POEM100,know woe prove love sweet deceit,1 1 2 2 3 3
2146,POEM101,seek sighs cheek eyes,1 2 1 2
2147,POEM101,molest sleep rest weep,1 2 1 2
2148,POEM101,red pine laid thine,1 2 1 2
2149,POEM101,passd deplore last more,1 2 1 2
2150,POEM101,rest tempesttossd breast lost,1 2 1 2
2151,POEM101,grace inflame face frame,1 2 1 2
2152,POEM101,impair powers tear flowers,1 2 1 2
2153,POEM101,wert mourn heart urn,1 2 1 2
2154,POEM101,pine behold thine cold,1 2 1 2
2155,POEM102,spreading floods shedding buds,1 2 1 2
2156,POEM102,ocean unveils motion sails,1 2 1 2
2157,POEM102,showers day flowers may,1 2 1 2
2158,POEM102,singing rove bringing love,1 2 1 2
2159,POEM102,reflection mind recollection find,1 2 1 2
2160,POEM102,attending sing extending spring,1 2 1 2
2161,POEM102,me mirth me birth,1 2 1 2
2162,POEM102,roving sought loving untaught,1 2 1 2
2163,POEM102,returning pain mourning vain,1 2 1 2
2164,POEM102,displaying wave preying grave,1 2 1 2
2165,POEM102,languish alone anguish gone,1 2 1 2
2166,POEM102,endeavour woe never know,1 2 1 2
2167,POEM102,appeases sigh diseases die,1 2 1 2
2168,POEM102,existing subdue resisting adieu,1 2 1 2
2169,POEM103,eye flow die know woe,1 2 1 2 2
2170,POEM103,embrace pain chase obtain vain,1 2 1 2 2
2171,POEM103,fly above eye remove love,1 2 1 2 2
2172,POEM103,deplore consignd more bind mind,1 2 1 2 2
2173,POEM103,dismay save away brave grave,1 2 1 2 2
2174,POEM0,went discontent turbulent uneasy make slake partake daisy,1 1 1 2 3 3 3 2
2175,POEM0,airs wears hairs thee right wight delight thee,1 1 1 2 3 3 3 2
2176,POEM0,train lane gain daunted naught remote thought wanted,1 1 1 2 3 3 3 2
2177,POEM0,mews chuse dews impearling aim fame claim darling,1 1 1 2 3 3 3 2
2178,POEM0,fly sky lie holly fare there scare melancholy,1 1 1 2 3 3 3 2
2179,POEM0,bower hour power apprehension delight flight right invention,1 1 1 2 3 3 3 2
2180,POEM0,burn turn urn pleasure heeds breeds needs leisure,1 1 1 2 3 3 3 2
2181,POEM0,ray gay play motion press thankfulness less devotion,1 1 1 2 3 3 3 2
2182,POEM0,yet debt met owing sense influence whence going,1 1 1 2 3 3 3 2
2183,POEM0,run sun begun leveret gain men vain favorite,1 1 1 2 3 3 3 2
2184,POEM1,shade maid say strong along may,1 1 2 3 3 2
2185,POEM1,unknown own rise play away eyes,1 1 2 3 3 2
2186,POEM1,cottagehome roam bleak strains rains cheek,1 1 2 3 3 2
2187,POEM1,moon noon walls nook brook waterfalls,1 1 2 3 3 2
2188,POEM2,hears fox eyes rocks discern fern out about,1 2 3 2 4 4 5 5
2189,POEM2,breed shy thinks cry sight height ear here,1 2 3 2 4 4 5 5
2190,POEM2,recess snow front below helvellyn dwelling land hand,1 2 3 2 4 4 5 5
2191,POEM2,fish chear croak austere cloud shroud blast past fast,1 2 3 2 4 4 5 5 5
2192,POEM2,while way stones may found ground sigh history,1 2 3 2 4 4 5 5
2193,POEM2,rocks fear mind clear name came day way,1 2 3 2 4 4 5 5
2194,POEM2,sake tell words well nigh cry space place,1 2 3 2 4 4 5 5
2195,POEM2,day died spot side time sublime great estimate,1 2 3 2 4 4 5 5
2196,POEM3,delight sight sent ornament fair hair drawn dawn gay waylay,1 1 2 2 3 3 4 4 5 5
2197,POEM3,view too free liberty meet sweet good food wiles smiles,1 1 2 2 3 3 4 4 5 5
2198,POEM3,serene machine breath death will skill plannd command bright light,1 1 2 2 3 3 4 4 5 5
2199,POEM4,best breast robin doors sobbing boors finland inland other brother men eyes skies again,1 1 2 3 2 3 4 4 5 5 6 7 7 6
2200,POEM5,friend bend me tree about throbbing good robin bewildering childrenf wood,1 1 2 2 3 4 5 6 4 6 5
2201,POEM6,pursue creature nature sky fly do,1 2 2 3 3 1
2202,POEM7,sadness gladness be weather together breast drest own nest best alone,1 1 2 3 3 4 4 5 4 4 5
2203,POEM8,wet time met prime straight gait,1 2 1 2 3 3
2204,POEM8,dead there bred fair estate abate,1 2 1 2 3 3
2205,POEM8,woke spare cloak bear heard singingbird,1 2 1 2 3 3
2206,POEM8,said day dead away see property,1 2 1 2 3 3
2207,POEM8,his trim voyages him behind mind,1 2 1 2 3 3
2208,POEM8,care fed there dead wit it,1 2 1 2 3 3
2209,POEM9,daisies praises sets glory violets story mine celandine,1 1 2 3 2 3 4 4
2210,POEM9,far star go rout trow out stir astronomer,1 1 2 3 2 3 4 4
2211,POEM9,elf thyself met low yet know may day,1 1 2 3 2 3 4 4
2212,POEM9,bush thrush nest call breast prodigal sun none,1 1 2 3 2 3 4 4
2213,POEM9,mood multitude aver wooers cottager doors home come,1 1 2 3 2 3 4 4
2214,POEM9,merit spirit neighbourhood face wood place be thee,1 1 2 3 2 3 4 4
2215,POEM9,flowers hours seen no mien do thine celandine,1 1 2 3 2 3 4 4
2216,POEM9,mirth earth band ensuing command pursuing behove love,1 1 2 3 2 3 4 4
2217,POEM9,sweet feet heart glad art had ago know,1 1 2 3 2 3 4 4
2218,POEM9,he be rays sainted blaze painted glance countenance,1 1 2 3 2 3 4 4
2219,POEM9,bring vanishing bowers mold flowers fold there square,1 1 2 3 2 3 4 4
2220,POEM9,measure pleasure book me overlook thee ways praise,1 1 2 3 2 3 4 4
2221,POEM9,week hideandseek sits cold wits hold train again,1 1 2 3 2 3 4 4
2222,POEM9,moon shoon did sea pyramid me four flower,1 1 2 3 2 3 4 4
2223,POEM10,he be,1 1
2224,POEM10,brought wrought thought,1 1 1
2225,POEM10,light bright discern learn there care,1 1 2 2 3 3
2226,POEM10,pain train gain,1 1 1
2227,POEM10,power dower bereaves receives abate compassionate rise sacrifice pure endure distress tenderness depends friends still ill best rest owes knows command stand retire desire same aim wait state fall all strife life grace face joind humankind attired inspired law foresaw succeed need sense turbulence leans scenes be fidelity approve love,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18 19 19 20 20 21 21 22 22 23 23 24 24 25 25
2228,POEM10,high eye obscurity,1 1 1
2229,POEM10,lot not one won dismay betray,1 1 2 2 3 3
2230,POEM10,fast last selfsurpast,1 1 1
2231,POEM10,earth birth fame name,1 1 2 2
2232,POEM10,cause draws applause,1 1 1
2233,POEM10,he be,1 1
2234,POEM11,gateway lance hanging inheritance sound ground heir fair,1 2 3 2 4 4 5 5
2235,POEM11,record born lordship horn hour power blast last,1 2 3 2 4 4 5 5
2236,POEM11,pointed he witness memory not spot heart depart,1 2 3 2 4 4 5 5
2237,POEM11,going land saviour demand straightway day we thee,1 2 3 2 4 4 5 5
2238,POEM11,hubert son brother done content went array way,1 2 3 2 4 4 5 5
2239,POEM11,lucies famd alighted tamd thought brought take sake,1 2 3 2 4 4 5 5
2240,POEM11,hubert flood assurance stood i die then again,1 2 3 2 4 4 5 5
2241,POEM11,eustace heard murderer steerd sped dread came name,1 2 3 2 4 4 5 5
2242,POEM11,nighttime morn one proclamationhorn glee smilingly spread bed,1 2 3 2 4 4 5 5
2243,POEM11,daughters sate surrounded estate day say horn forlorn,1 2 3 2 4 4 5 5
2244,POEM11,eustace right mountains delight blown alone word lord,1 2 3 2 4 4 5 5
2245,POEM11,cannot had household sad be he dismay away,1 2 3 2 4 4 5 5
2246,POEM11,of came forgiveness name heaven forgivn hide died,1 2 3 2 4 4 5 5
2247,POEM11,angels hands rescued lands theirs heirs renownd sound,1 2 3 2 4 4 5 5
2248,POEM12,son dead undone bed same blame name,1 2 1 2 3 3 3
2249,POEM12,received child believd beguild bliss miss this,1 2 1 2 3 3 3
2250,POEM12,worth behold forth bold grace base face,1 2 1 2 3 3 3
2251,POEM12,dream cares scream unawares guess distress less,1 2 1 2 3 3 3
2252,POEM12,long blind wrong kind true dew knew,1 2 1 2 3 3 3
2253,POEM12,poor gain door pain eyes despise lies,1 2 1 2 3 3 3
