textid,poem,endwords,goldvector
1355,POEM95,them brave to save them sea ground me,1 2 3 2 4 5 6 5
1356,POEM96,shut beams hut dreams,1 2 1 2
1357,POEM96,rock main knock again,1 2 1 2
1358,POEM96,rest laid west made,1 2 1 2
1359,POEM96,dust sea must me,1 2 1 2
1360,POEM97,way fair may there turning show burning ago,1 2 1 2 3 4 3 4
1361,POEM97,green snowed between road drinking limb thinking him,1 2 1 2 3 4 3 4
1362,POEM97,flower tread tower dead after say laughter may,1 2 1 2 3 4 3 4
1363,POEM97,yet then get men sorrow vain tomorrow again,1 2 1 2 3 4 3 4
1364,POEM98,took i look buy,1 2 1 2
1365,POEM98,care can fair man,1 2 1 2
1366,POEM98,four three sore be,1 2 1 2
1367,POEM99,roll borne foal morn,1 2 1 2
1368,POEM99,sight conveyed night shade,1 2 1 2
1369,POEM99,hark chime dark climb,1 2 1 2
1370,POEM100,falling fled calling dead,1 2 1 2
1371,POEM100,suspended stay defended pay,1 2 1 2
1372,POEM101,plough sea drill hill me,1 2 3 3 2
1373,POEM101,mirth air grave brave were,1 2 3 3 2
1374,POEM102,nighing cloud fortune vowed proud,1 2 3 2 2
1375,POEM102,sunset ray beacon away day,1 2 3 2 2
1376,POEM102,heaven died hollow countryside pride,1 2 3 2 2
1377,POEM102,nightfall stand ashen hand land,1 2 3 2 2
1378,POEM102,cloudy close summers snows those,1 2 3 2 2
1379,POEM102,not anew seasons ensue few,1 2 3 2 2
1380,POEM102,roaming nighs listens sighs replies,1 2 3 2 2
1381,POEM103,saying plays september mays acquainted ways,1 2 3 2 4 2
1382,POEM103,idle cone nothing alone autumn own,1 2 3 2 4 2
1383,POEM103,grasses heaves harvest sheaves winter leaves,1 2 3 2 4 2
1384,POEM103,season resign highway shine forest mine,1 2 3 2 4 2
1385,POEM103,nature know meadow go morning no,1 2 3 2 4 2
1386,POEM104,labour clee neighbour me lances laid dances played,1 2 1 2 3 4 3 4
1387,POEM104,pleasures were measures air playing steep delaying sleep,1 2 1 2 3 4 3 4
1388,POEM104,fancy tan nancy fan glances mute dances flute,1 2 1 2 3 4 3 4
1389,POEM104,umbered burf slumbered turf clover fade over shade,1 2 1 2 3 4 3 4
1390,POEM104,advances play dances today pity hie ditty i,1 2 1 2 3 4 3 4
1391,POEM105,slain vain bright night fan man,1 1 2 2 3 3
1392,POEM105,by high yet sweat gave save,1 1 2 2 3 3
1393,POEM106,came trod flame god,1 2 1 2
1394,POEM106,hand foam sand home,1 2 1 2
1395,POEM106,heard blow word go,1 2 1 2
1396,POEM106,flame dumb came come,1 2 1 2
1397,POEM106,away stand may land,1 2 1 2
1398,POEM106,die own i known,1 2 1 2
1399,POEM106,hid begot amid not,1 2 1 2
1400,POEM107,trader seas nadir these,1 2 1 2
1401,POEM107,haggard hurled staggered world,1 2 1 2
1402,POEM107,tarnished away garnished they,1 2 1 2
1403,POEM107,eaten regard sweeten nard,1 2 1 2
1404,POEM107,vexation done nation sun,1 2 1 2
1405,POEM107,annals tale channels sail,1 2 1 2
1406,POEM108,right gain height plain,1 2 1 2
1407,POEM108,array count assay mount,1 2 1 2
1408,POEM108,begun strive son alive,1 2 1 2
1409,POEM108,just brave dost save,1 2 1 2
1410,POEM108,deep won sleep none,1 2 1 2
1411,POEM108,thou sworn now morn,1 2 1 2
1412,POEM108,prize aye eyes day,1 2 1 2
1413,POEM108,attain short gain fort,1 2 1 2
1414,POEM109,shaws birth withdraws earth,1 2 1 2
1415,POEM109,fear play year aye,1 2 1 2
1416,POEM109,spring hers scattering stirs,1 2 1 2
1417,POEM109,mar beams are dreams,1 2 1 2
1418,POEM109,add told had hold,1 2 1 2
1419,POEM109,among oer tongue more,1 2 1 2
1420,POEM109,stain stay chain away,1 2 1 2
1421,POEM110,perils charmer armour benign mortals her deceiver mine,1 2 2 3 4 5 5 3
1422,POEM110,others fleeting meeting fame trouble steady ready came,1 2 2 3 4 5 5 3
1423,POEM111,fall die all sky be fault sea salt,1 2 1 2 3 4 3 4
1424,POEM112,leaf stand grief land,1 2 1 2
1425,POEM112,fare stay there aye,1 2 1 2
1426,POEM112,forgets again nets main,1 2 1 2
1427,POEM113,dust rain must again bowers uncurled cuckooflowers world,1 2 1 2 3 4 3 4
1428,POEM114,wester sea midnight breeze,1 2 3 2
1429,POEM114,country known wester alone,1 2 3 2
1430,POEM115,wester prone ceases alone,1 2 3 2
1431,POEM115,wester sea of me,1 2 3 2
1432,POEM116,part began heart man,1 2 1 2
1433,POEM116,last air cast despair,1 2 1 2
1434,POEM117,slumber revive breathing alive,1 2 3 2
1435,POEM117,dreamland forgot them not,1 2 3 2
1436,POEM117,talking he comrade me,1 2 3 2
1437,POEM118,even stand heaven land,1 2 1 2
1438,POEM118,me hill me still,1 2 1 2
1439,POEM118,steeple stay people they,1 2 1 2
1440,POEM119,met still yet will,1 2 1 2
1441,POEM119,tower lies hour dies,1 2 1 2
1442,POEM119,firth complain earth again,1 2 1 2
1443,POEM120,bright sight play glee free sea day,1 1 2 3 3 3 2
1444,POEM120,strong wrong more how now vow before,1 1 2 3 3 3 2
1445,POEM120,skies dies away sound found ground day,1 1 2 3 3 3 2
1446,POEM121,toll soul gone on,1 1 2 2
1447,POEM121,light night still ill,1 1 2 2
1448,POEM122,may arise day eyes be me lies,1 2 1 2 3 3 2
1449,POEM122,fail still nightingale hill flown alone ill,1 2 1 2 3 3 2
1450,POEM123,cease peace by i,1 1 2 2
1451,POEM123,tell hell bleed deed,1 1 2 2
1452,POEM123,by i alone stone,1 1 2 2
1453,POEM124,slumber divine number mine,1 2 1 2
1454,POEM124,station leap nation sleep,1 2 1 2
1455,POEM124,convulses bound pulses sound,1 2 1 2
1456,POEM125,lamer see trouble me,1 2 3 2
1457,POEM125,steady remain darkness pain,1 2 3 2
1458,POEM125,belongings stole carcase soul,1 2 3 2
1459,POEM125,others i fourandtwenty die,1 2 3 2
1460,POEM126,thirsteth give waters live,1 2 3 2
1461,POEM126,waters pale season fail,1 2 3 2
1462,POEM126,ever skies season dies,1 2 3 2
1463,POEM126,them cold heaven mould,1 2 3 2
1464,POEM127,ferry fee waiting me,1 2 3 2
1465,POEM127,carry slave city grave,1 2 3 2
1466,POEM128,pass wonder grass under,1 2 1 2
1467,POEM128,tie sever lie ever,1 2 1 2
1468,POEM129,sky birth i earth,1 2 1 2
1469,POEM129,today plain away again,1 2 1 2
1470,POEM130,lives sense knives pence,1 2 1 2
1471,POEM130,heart sky depart die,1 2 1 2
1472,POEM131,mill still worse ill,1 1 2 1
1473,POEM132,apart plain heart vain,1 2 1 2
1474,POEM133,sends ends frayed londonmade,1 1 2 2
1475,POEM133,hearts parts done one,1 1 2 2
1476,POEM134,over try said head goodbye,1 2 3 3 2
1477,POEM134,danger share true you there,1 2 3 3 2
1478,POEM135,better say promised away,1 2 3 2
1479,POEM135,us dry me i,1 2 3 2
1480,POEM135,whitens pass you grass,1 2 3 2
1481,POEM135,naming stirred you word,1 2 3 2
1482,POEM136,scatter go matter sow grow,1 2 1 2 2
1483,POEM136,fallow eyes sallow dies arise,1 2 1 2 2
1484,POEM136,only stand lonely land hand,1 2 1 2 2
1485,POEM136,showers springs towers kings stings,1 2 1 2 2
1486,POEM137,heaven by even i faces see places be,1 2 1 2 3 4 3 4
1487,POEM137,yonder short fonder more moulder shed older dead,1 2 1 2 3 4 3 4
1488,POEM137,pity stay city away lamenting leave indenting eve,1 2 1 2 3 4 3 4
1489,POEM137,benighted dales lighted wales paces sea faces me,1 2 1 2 3 4 3 4
1490,POEM138,yonder mile highway while stile,1 2 3 2 2
1491,POEM138,thornpricks care seasons heir there,1 2 3 2 2
1492,POEM138,winter fell wickets tell well,1 2 3 2 2
1493,POEM138,not awry maytime i die,1 2 3 2 2
1494,POEM138,carry marred adam evilstarred hard,1 2 3 2 2
1495,POEM138,yonder fold favour mould old,1 2 3 2 2
1496,POEM139,broken halt token salt brewing snowed undoing road,1 2 1 2 3 4 3 4
1497,POEM140,choose sprung lose young,1 2 1 2
1498,POEM141,even apart flying heart,1 2 3 2
1499,POEM141,foeman tried striking died,1 2 3 2
1500,POEM142,steeples receive peoples eve,1 2 1 2
1501,POEM142,slumber worn number morn,1 2 1 2
1502,POEM142,ever sight never night,1 2 1 2
1503,POEM143,afar shot are not,1 2 1 2
1504,POEM143,man plain ran remain,1 2 1 2
1505,POEM144,number again slumber pain,1 2 1 2
1506,POEM144,thing be king me,1 2 1 2
1507,POEM144,burning flight returning night,1 2 1 2
1508,POEM145,thought find brought mind,1 2 1 2
1509,POEM145,cap halfcrown chap down,1 2 1 2
1510,POEM145,kent brim tent him,1 2 1 2
1511,POEM146,oh forgot know not,1 2 1 2
1512,POEM146,how stay now aye,1 2 1 2
1513,POEM146,learn still return will,1 2 1 2
1514,POEM146,cold on gold gone,1 2 1 2
1515,POEM146,unsaid say dead aye,1 2 1 2
1516,POEM147,turning height burning night,1 2 1 2
1517,POEM147,station flare conflagration air,1 2 1 2
1518,POEM147,warning regard morning ruinward,1 2 1 2
1519,POEM148,shore well bore fell triest be west sea,1 2 1 2 3 4 3 4
1520,POEM148,dispersed amain first again day tolls away shoals,1 2 1 2 3 4 3 4
1521,POEM148,south west mouth triest well thee fell me,1 2 1 2 3 4 3 4
1522,POEM149,land sand days plays,1 1 2 2
1523,POEM149,found mound score shore,1 1 2 2
1524,POEM149,sand land write night,1 1 2 2
1525,POEM149,grave wave design mine,1 1 2 2
1526,POEM149,rome foam stay aye,1 1 2 2
1527,POEM149,hand sand fast last vain main,1 1 2 2 3 3
1528,POEM150,seamen me biscay sea,1 2 3 2
1529,POEM150,biscay sky foreland i burning cold sunset gold cordage she golden sea,1 2 3 2 4 5 6 5 7 8 9 8
1530,POEM150,lover sail and trail us leave yonder eve,1 2 3 2 4 5 6 5
1531,POEM150,harbour behold steersman gold water flame ocean came sunset sea biscay me,1 2 3 2 4 5 6 5 7 8 9 8
1532,POEM150,answer heat ocean said nightfall he biscay sea,1 2 3 2 4 5 6 5
1533,POEM151,mansion roam children home,1 2 3 2
1534,POEM151,nations made sunshine shade,1 2 3 2
1535,POEM151,darkness restore madest more,1 2 3 2
1536,POEM152,release peace yours land stand endures,1 1 2 3 3 2
1537,POEM152,flee sea found burn concern sound,1 1 2 3 3 2
1538,POEM153,river loam quiver home,1 2 1 2
1539,POEM153,even down heaving town,1 2 1 2
1540,POEM153,laden ride maiden side,1 2 1 2
1541,POEM153,fountain vein mountain plain,1 2 1 2
1542,POEM153,stranger trim danger him,1 2 1 2
1543,POEM153,advances old lances gold,1 2 1 2
1544,POEM153,ending on wending yon,1 2 1 2
1545,POEM153,whining beside shining pride,1 2 1 2
1546,POEM154,together main weather spain,1 2 1 2
1547,POEM154,together leave heather eve,1 2 1 2
1548,POEM154,asunder remain plunder slain,1 2 1 2
1549,POEM155,young he hung tree,1 2 1 2
1550,POEM155,day wrong say long,1 2 1 2
1551,POEM155,rest stay breast away,1 2 1 2
1552,POEM156,tender can lender man,1 2 1 2
1553,POEM156,borrow lend tomorrow end,1 2 1 2
1554,POEM156,stronger strong longer long,1 2 1 2
1555,POEM157,seven train heaven remain,1 2 1 2
1556,POEM158,reply i before reply,1 1 2 1
1557,POEM158,stain high slain reply,1 2 1 2
1558,POEM159,wonder gaze sunder ways,1 2 1 2
1559,POEM160,earth taen birth again,1 2 1 2
1560,POEM161,tower amid sour did,1 2 1 2
1561,POEM162,hereafter lie air sky,1 2 1 2
1562,POEM163,stair air still sill blithe scythe around ground east least sow grow,1 1 2 2 3 3 4 4 5 5 6 6
1563,POEM164,were neer unbegot not lit it lay aye lie sky,1 1 2 2 3 3 4 4 5 5
1564,POEM165,way stay brow now found sound,1 1 2 2 3 3
1565,POEM166,marching way parching lay away,1 2 1 2 2
1566,POEM166,awooing bed pursuing dead instead,1 2 1 2 2
1567,POEM167,nations mad foundations lad,1 2 1 2
1568,POEM167,calling find falling mind,1 2 1 2
1569,POEM167,crying despair dying were,1 2 1 2
1570,POEM167,darnels man charnels can,1 2 1 2
1571,POEM168,i die give live,1 1 2 2
1572,POEM168,fear year again pain,1 1 2 2
1573,POEM168,aloof roof strong long,1 1 2 2
1574,POEM168,thrust dust flawed abroad,1 1 2 2
1575,POEM168,fast last span man,1 1 2 2
1576,POEM169,sick trick breath death,1 1 2 2
1577,POEM170,do two rest breast,1 1 2 2
1578,POEM170,free me bed head,1 1 2 2
1579,POEM171,wrists fists air hair,1 1 2 2
1580,POEM171,his is fair hair,1 1 2 2
1581,POEM171,paid shade stare hair,1 1 2 2
1582,POEM171,feet heat spare hair,1 1 2 2
1583,POEM172,renown down roar before,1 1 2 2
1584,POEM172,fall wall resound ground,1 1 2 2
1585,POEM172,afar star pride died,1 1 2 2
1586,POEM172,song long trod god,1 1 2 2
1587,POEM173,you may true away today do aye you,1 2 1 2 2 1 2 1
1588,POEM174,chilly moon shrilly tune,1 2 1 2
1589,POEM174,story scored glory lord,1 2 1 2
1590,POEM174,rafter high laughter goodbye,1 2 1 2
1591,POEM174,places name faces flame,1 2 1 2
1592,POEM174,mitre gem whiter them,1 2 1 2
1593,POEM174,vaulted confessed exalted west,1 2 1 2
1594,POEM174,oblation head lamentation said,1 2 1 2
1595,POEM174,sorrow thus tomorrow us,1 2 1 2
1596,POEM174,border cold order old,1 2 1 2
1597,POEM174,queenly alight keenly tonight,1 2 1 2
1598,POEM174,appointed run disanointed done,1 2 1 2
1599,POEM174,portal sky immortal die,1 2 1 2
1600,POEM174,praying rest saying west,1 2 1 2
1601,POEM174,psalters farewells altars knells,1 2 1 2
1602,POEM175,sea furled quay world,1 2 1 2
1603,POEM175,hill snare will air,1 2 1 2
1604,POEM175,free still sea hill,1 2 1 2
1605,POEM176,orchard sure branches endure,1 2 3 2
1606,POEM176,trenches died orchard abide,1 2 3 2
1607,POEM176,clustered wave planted grave,1 2 3 2
1608,POEM0,hurled swirled world,1 1 1
1609,POEM0,bays days praise,1 1 1
1610,POEM0,are war star,1 1 1
1611,POEM0,pain plain vain,1 1 1
1612,POEM0,trade made unafraid,1 1 1
1613,POEM0,shame fame came,1 1 1
1614,POEM0,earth birth mirth,1 1 1
1615,POEM0,high thereby die,1 1 1
1616,POEM0,hurled swirled world,1 1 1
1617,POEM1,song wrong true explain pain you,1 1 2 3 3 2
1618,POEM1,day pay do round sound you,1 1 2 3 3 2
1619,POEM2,filesonparade said filesonparade said play today away mornin,1 1 1 1 2 2 2 3
1620,POEM2,filesonparade said filesonparade said round ground hound mornin,1 1 1 1 2 2 2 3
1621,POEM2,filesonparade said filesonparade said place face disgrace mornin,1 1 1 1 2 2 2 3
1622,POEM2,filesonparade said filesonparade said play away today mornin,1 1 1 1 2 2 2 3
1623,POEM3,beer here die i away play play play,1 1 2 2 3 3 3 3
1624,POEM3,be me musichalls stalls outside tide tide tide,1 1 2 2 3 3 3 3
1625,POEM3,sleep cheap bit kit soul roll roll roll,1 1 2 2 3 3 3 3
1626,POEM3,too you paints saints behind wind wind wind,1 1 2 2 3 3 3 3
1627,POEM3,all rational face disgrace brute shoot please sees,1 1 2 2 3 3 4 4
1628,POEM4,seas not burmese lot him horses suakim forces soudan man signed inclined,1 2 1 2 3 4 3 4 5 5 6 6
1629,POEM4,hills mile chills style they swaller say holler kid did fair square,1 2 1 2 3 4 3 4 5 5 6 6
1630,POEM4,own rewards shown swords bush shovelspear rush year more deplore fair square,1 2 1 2 3 4 3 4 5 5 6 6
1631,POEM4,drive head alive dead lamb spree damn infantree soudan man hair square,1 2 1 2 3 4 3 4 5 5 6 6
1632,POEM5,beer here it slaughter water it clime time queen crew knew din,1 1 2 3 3 2 4 4 5 6 6 5
1633,POEM6,perspire fire road load oont snakes grunt breaks,1 1 2 2 3 4 3 4
1634,POEM6,in skin hills frills oont alarm front arm,1 1 2 2 3 4 3 4
1635,POEM6,fool mule done one oont lies front dies,1 1 2 2 3 4 3 4
1636,POEM6,vile mile through two oont dim front him,1 1 2 2 3 4 3 4
1637,POEM6,blind behind past last oont lies front dies,1 1 2 2 3 4 3 4
1638,POEM7,corps war now snarleyow cares swears flog dog,1 1 2 2 3 3 4 4
1639,POEM8,sore corps brow snarleyow,1 1 2 2
1640,POEM8,two do squeals heels,1 1 2 2
1641,POEM8,round ground feels heels,1 1 2 2
1642,POEM8,shell fell wheels heels,1 1 2 2
1643,POEM8,plain pain best chest,1 1 2 2
1644,POEM8,grunt front head spread,1 1 2 2
1645,POEM8,seen queen sons guns cares swears flog dog,1 1 2 2 3 3 4 4
1646,POEM9,quay cavalree dark park,1 1 2 2
1647,POEM9,out about large charge,1 1 2 2
1648,POEM9,too whirraru storm uniform,1 1 2 2
1649,POEM9,there care rose clothes,1 1 2 2
1650,POEM9,now how run fun,1 1 2 2
1651,POEM9,shine mine him him,1 1 2 2
1652,POEM9,yet get lie why,1 1 2 2
1653,POEM10,sea me say mandalay,1 1 2 2
1654,POEM10,green queen cheroot foot,1 1 2 2
1655,POEM10,slow kullalolo cheek teak,1 1 2 2
1656,POEM10,away mandalay tells else,1 1 2 2
1657,POEM10,pavinstones bones strand understand,1 1 2 2
1658,POEM10,worst thirst be sea,1 1 2 2
1659,POEM11,damned overseas crammed please horses blind tin kind,1 2 1 2 3 4 5 4
1660,POEM11,slops tell hops well troop spur cleanly sir,1 2 1 2 3 4 5 4
1661,POEM11,keep dear sleep beer gutters plain ceiling pain,1 2 1 2 3 4 5 4
1662,POEM11,truth rung youth young sentence pride us died,1 2 1 2 3 4 5 4
1663,POEM12,see tree wind behind,1 1 2 2
1664,POEM12,come home starts carts,1 1 2 2
1665,POEM12,sings things at bat,1 1 2 2
1666,POEM12,ease trees barrickyards cards,1 1 2 2
1667,POEM12,sore cawnpore hell well,1 1 2 2
1668,POEM12,strand band blowed road,1 1 2 2
1669,POEM13,meet seat birth earth,1 1 2 2
1670,POEM13,borderside pride day away guides hides ressaldar are bonair fare fly jagai then men between seen he gallowstree,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1671,POEM13,eat meat fly jagai back crack wide ride go doe above glove between seen dawn fawn he free,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1672,POEM13,strive alive tree knee low row high fly beast feast away pay grain slain sup up stack back feet meet breath death clan man breast best rein twain,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14
1673,POEM13,muzzleend friend limb him mountaincrest rest guides rides bed head thine borderline power peshawur,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1674,POEM13,fault salt sod god dun one clear mountaineer sides guides,1 1 2 2 3 3 4 4 5 5
1675,POEM13,meet seat birth earth,1 1 2 2
1676,POEM14,death hill ring king wing still,1 2 3 3 3 2
1677,POEM14,went guard pale jezail mail yard,1 2 3 3 3 2
1678,POEM14,roof air screen unseen queen share,1 2 3 3 3 2
1679,POEM14,leaped riverhead scars stars zenanabars dead,1 2 3 3 3 2
1680,POEM14,mouth pyre cried died side fire,1 2 3 3 3 2
1681,POEM14,apace sill feet street beat still,1 2 3 3 3 2
1682,POEM14,day wall by i fly thrall,1 2 3 3 3 2
1683,POEM14,queen me go owe below flee,1 2 3 3 3 2
1684,POEM14,soul dancinggirl god trod nod curl,1 2 3 3 3 2
1685,POEM14,place stand preen screen queen sand,1 2 3 3 3 2
1686,POEM14,forth aglow fear jeysulmeer bikaneer go,1 2 3 3 3 2
1687,POEM14,sky spears crept wept slept tears,1 2 3 3 3 2
1688,POEM14,strife desire flame shame came fire,1 2 3 3 3 2
1689,POEM14,blaze between fray bay gray queen,1 2 3 3 3 2
1690,POEM14,aside brow land hand brand now,1 2 3 3 3 2
1691,POEM14,soul well died side bride hell,1 2 3 3 3 2
1692,POEM14,breath die lord sword abhorred ay,1 2 3 3 3 2
1693,POEM14,drank breast flame dame shame rest,1 2 3 3 3 2
1694,POEM14,white lean steel heel meal queen,1 2 3 3 3 2
1695,POEM15,meet street knife life,1 1 2 2
1696,POEM15,euzufzai die knife life,1 1 2 2
1697,POEM15,hard guard saith death plains veins bind hind,1 1 2 2 3 3 4 4
1698,POEM15,pride tied again slain,1 1 2 2
1699,POEM15,sold unrolled fly abazai,1 1 2 2
1700,POEM15,clear fear face race bed head,1 1 2 2 3 3
1701,POEM15,throne alone night white hoofs roofs fell well night write remain pain thee me,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1702,POEM15,north forth fail kheyl,1 1 2 2
1703,POEM16,sky die,1 1
1704,POEM16,plain again,1 1
1705,POEM16,thing king,1 1
1706,POEM16,ramazan khan,1 1
1707,POEM16,breath death,1 1
1708,POEM16,thereby die,1 1
1709,POEM16,came name,1 1
1710,POEM16,more therefor,1 1
1711,POEM16,pain again,1 1
1712,POEM16,sing king,1 1
1713,POEM17,grass pass frails bales down town,1 1 2 2 3 3
1714,POEM17,chill hill rose hammernose wild piled load road sale camelbale food jumrood dusk musk smoke woke,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1715,POEM17,high i,1 1
1716,POEM17,muleteer gear year,1 1 1
1717,POEM17,said fed deep sheep food good,1 1 2 2 3 3
1718,POEM17,muttongrease peace south hookahmouth are war most post sword ford eyes lies say gray die sky wise enemies bring king god dad,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11
1719,POEM17,pen hen each speech sought court far are i die breath saith mouth south pass grass,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1720,POEM17,god dad durbar war broke spoke,1 1 2 2 3 3
1721,POEM17,smiled child breath death durbar war small wall zeal steel now thou strong long ran van near hear,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1722,POEM17,wise enemies flee tree snow below great fate declare bear failed wailed untied died,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1723,POEM17,wise enemies bring king say gray are war prove love,1 1 2 2 3 3 4 4 5 5
1724,POEM18,neck despair mlech there,1 2 1 2
1725,POEM18,fords bhao swords rao,1 2 1 2
1726,POEM18,cleared bray beard away,1 2 1 2
1727,POEM18,ran pen began ten,1 2 1 2
1728,POEM18,blow fast below passed,1 2 1 2
1729,POEM18,flood blade blood swayed,1 2 1 2
1730,POEM18,bhao vain rao slain,1 2 1 2
1731,POEM18,spray waterhead way red,1 2 1 2
1732,POEM18,hold life cold knife,1 2 1 2
1733,POEM18,dyed bridlechain cried twain,1 2 1 2
1734,POEM18,ago there woe fair,1 2 1 2
1735,POEM18,aside free ride we,1 2 1 2
1736,POEM18,track maid back obeyed,1 2 1 2
1737,POEM18,by feet populzai beat,1 2 1 2
1738,POEM18,fled train dead brain,1 2 1 2
1739,POEM18,own thee alone be,1 2 1 2
1740,POEM18,came therein shame win,1 2 1 2
1741,POEM18,grew low anew foe,1 2 1 2
1742,POEM18,slay die away populzai,1 2 1 2
1743,POEM18,breath side death died,1 2 1 2
1744,POEM18,scream lay dream away,1 2 1 2
1745,POEM19,bold gold,1 1
1746,POEM19,bore gore,1 1
1747,POEM19,weak teak,1 1
1748,POEM19,mean kerosene,1 1
1749,POEM19,cried countryside,1 1
1750,POEM19,press dress,1 1
1751,POEM19,byre mire,1 1
1752,POEM19,command land,1 1
1753,POEM19,thone tyrone,1 1
1754,POEM19,strong along,1 1
1755,POEM19,meath teeth,1 1
1756,POEM19,zeal oneil,1 1
1757,POEM19,lay away,1 1
1758,POEM19,tyrone thone,1 1
1759,POEM19,ends friends,1 1
1760,POEM19,night fight,1 1
1761,POEM19,clearing earring,1 1
1762,POEM19,slain again,1 1
1763,POEM19,will skill,1 1
1764,POEM19,beef thief,1 1
1765,POEM19,said head,1 1
1766,POEM19,plain again,1 1
1767,POEM19,raid stockade,1 1
1768,POEM19,tired fired,1 1
1769,POEM19,morninggold cold,1 1
1770,POEM19,past blast,1 1
1771,POEM19,broke smoke,1 1
1772,POEM19,tyrone ulnarbone thone,1 1 1
1773,POEM19,telegraphwire fire,1 1
1774,POEM19,may mandalay,1 1
1775,POEM19,swore more,1 1
1776,POEM19,said head,1 1
1777,POEM19,whirred heard,1 1
1778,POEM19,dank tank,1 1
1779,POEM19,son gun,1 1
1780,POEM19,dread head,1 1
1781,POEM19,way pay,1 1
1782,POEM19,do anew,1 1
1783,POEM19,strife wife,1 1
1784,POEM19,mould gold,1 1
1785,POEM19,embraced waist,1 1
1786,POEM19,lips eclipse,1 1
1787,POEM19,breath death,1 1
1788,POEM19,hide bride,1 1
1789,POEM19,past last,1 1
1790,POEM19,road load,1 1
1791,POEM19,ghee babujee,1 1
1792,POEM19,fled head,1 1
1793,POEM19,slaved raved,1 1
1794,POEM19,squeals heels,1 1
1795,POEM19,back crack,1 1
1796,POEM19,sing lockingring,1 1
1797,POEM19,kissed twist,1 1
1798,POEM19,eyes arise,1 1
1799,POEM19,fusillade swayed,1 1
1800,POEM19,see gbt,1 1
1801,POEM19,sight flight,1 1
1802,POEM19,start cart,1 1
1803,POEM19,woe boh,1 1
1804,POEM19,state pet,1 1
1805,POEM19,knows bohs,1 1
1806,POEM19,discharged enlarged,1 1
1807,POEM19,shock block,1 1
1808,POEM19,fear ear,1 1
1809,POEM19,undignified died,1 1
1810,POEM19,ease knees,1 1
1811,POEM19,scream dream,1 1
1812,POEM19,shambles gambols,1 1
1813,POEM19,steel oneil,1 1
1814,POEM19,drudges trudges,1 1
1815,POEM19,ten then,1 1
1816,POEM19,hammer dammer,1 1
1817,POEM19,snow boh,1 1
1818,POEM19,ran jan,1 1
1819,POEM19,said head,1 1
1820,POEM19,affair bear,1 1
1821,POEM19,bad add,1 1
1822,POEM19,blood food,1 1
1823,POEM19,retain train,1 1
1824,POEM19,power hour,1 1
1825,POEM19,above love,1 1
1826,POEM19,slow boh,1 1
1827,POEM19,lay array,1 1
1828,POEM19,days blaze,1 1
1829,POEM19,dawn morn,1 1
1830,POEM19,smell yell,1 1
1831,POEM19,stood flood,1 1
1832,POEM19,tide bride,1 1
1833,POEM19,year tsaleer,1 1
1834,POEM19,water slaughter,1 1
1835,POEM19,life wife,1 1
1836,POEM19,him him,1 1
1837,POEM19,head red,1 1
1838,POEM19,to to,1 1
1839,POEM19,unfearing earring,1 1
1840,POEM19,friend end,1 1
1841,POEM19,passion fashion,1 1
1842,POEM19,unsainted fainted,1 1
1843,POEM19,simoorie houri,1 1
1844,POEM19,mavournin mornin,1 1
1845,POEM19,displaced erased,1 1
1846,POEM20,life bar wife shalimar,1 2 1 2
1847,POEM20,jezail fine jail kine,1 2 1 2
1848,POEM20,byre grain fire again,1 2 1 2
1849,POEM20,jat fall hut thrall,1 2 1 2
1850,POEM20,back quern clack turn,1 2 1 2
1851,POEM20,shame mine flame kine,1 2 1 2
1852,POEM20,before free more three,1 2 1 2
1853,POEM20,low plain tow twain,1 2 1 2
1854,POEM20,abazai hair lie bonair,1 2 1 2
1855,POEM20,twilighttide other hide brother,1 2 1 2
1856,POEM20,then fail men kheyl,1 2 1 2
1857,POEM20,afresh sin flesh skin,1 2 1 2
1858,POEM21,day lay skye thereby blackwall all sheer privateer breeze seas rolled hold boast coast bunk junk fare finisterre bore nore black jack,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11
1859,POEM21,loan own line pine seas these boats oats beside lied harm yardarm,1 1 2 2 3 3 4 4 5 5 6 6
1860,POEM21,saw raw dark shark oil spoil mesh flesh draws claws enow dhow,1 1 2 2 3 3 4 4 5 5 6 6
1861,POEM21,cold hold scuttlebutt cut thus us fair finisterre you true me seventythree,1 1 2 2 3 3 4 4 5 5 6 6
1862,POEM21,line mine in sin wheel steal sweet fleet,1 1 2 2 3 3 4 4
1863,POEM21,began merchantman spoon picaroon air fair storm warm broad cord,1 1 2 2 3 3 4 4 5 5
1864,POEM21,craft laughed again grapnelchain brine line,1 1 2 2 3 3
